customer_beneficiary_id,customer_id,beneficiary_id,first_transaction_date,last_transaction_date,relationship_risk_score
CBEN_d008949b33c7485ea5f3eb524b36d055,CUST_c1b5a71a8c5f45c6ac4845d7a484329e,BENE_1fa2b76db80f4b70b23f26291551fd34,2026-02-13 22:06:25.217702,2026-05-09 22:06:25.217702,38.18
CBEN_418de535e7b34bfd8f7f0ab74cef5073,CUST_6442b8760fc8444280ff817eaed85848,BENE_d832368155d548099d7d19cee7b37f1f,2026-03-03 22:06:25.217702,2026-04-30 22:06:25.217702,34.95
CBEN_46c11bec8bab4ce4a0abd73faa721a8f,CUST_d49b26d952694070a1f1b3f2b481fb75,BENE_d78364c0c4f2452f9d8b01d5b9f53803,2025-09-14 22:06:25.217702,2026-05-04 22:06:25.217702,8.02
CBEN_c82aac1bd45d4601b03e07d31e1be485,CUST_5f272e6244594608a2eaea79a7739ea9,BENE_56ea758ea7f14c01bae540e4c58c2322,2026-01-13 22:06:25.217702,2026-05-17 22:06:25.217702,26.11
CBEN_f6b8d7f804c14e27bb1eab36f4df9885,CUST_95ce02b022d340fa9a875cd540fbfd35,BENE_acb0491f33064d98af2b8d4bc0c4fe7b,2025-10-18 22:06:25.217702,2026-04-27 22:06:25.217702,47.35
CBEN_57cff4d3272a41678b798dd69e52a0b9,CUST_559c2f5d6f5b4e58aaf2ee09eee62e11,BENE_eb6efb2045fc4c08899856c0c7c92c0a,2025-11-22 22:06:25.217702,2026-04-27 22:06:25.217702,9.85
CBEN_2377cc5b340a4c04ba5686f3d66c8395,CUST_cae041dc66ab4485b9ae3f2708ad4a8f,BENE_82185f0f6b2b473cb2b9036f60066b6c,2025-12-21 22:06:25.217702,2026-04-29 22:06:25.217702,35.26
CBEN_cf25d21ac7ab4d67b9257a63854b5d45,CUST_c55be6c48f1d4f9e9ca6bcd00c59b158,BENE_505d69144c934cb69b56766c622db57c,2025-11-01 22:06:25.217702,2026-04-25 22:06:25.217702,34.07
CBEN_9de729a8cd6644e79177e94b7923938c,CUST_3bfab3794537475981ad5024f7a137bf,BENE_687eb98728c7482abb6115e0675a56c2,2025-07-31 22:06:25.217702,2026-05-20 22:06:25.217702,0.76
CBEN_6511f69864514634a8c9e69ee6187c62,CUST_04117f720cc04febb6ac6e60c218ae32,BENE_129a98776a6b4bcaa114db2e54b1e1c2,2025-08-24 22:06:25.217702,2026-05-20 22:06:25.217702,22.35
CBEN_c89b34c2d7914b35bb7cd865424c82d7,CUST_7960da9fbe3242958ba5301dae09c4dd,BENE_36d1a43aa19a48fa93a83d310b7a7007,2026-03-27 22:06:25.217702,2026-04-14 22:06:25.217702,22.58
CBEN_d96f44099ed74b059eefc99ac772a383,CUST_df340a17f181478b8dfb6c1b4b34297b,BENE_d0a2b5c6ceb946039abbf293e4c1b877,2025-06-02 22:06:25.217702,2026-05-09 22:06:25.217702,7.57
CBEN_8e6aff2afb5943908f7fe09abc936c82,CUST_333664d85e1647b6ab3f2a0a682b7e3b,BENE_2456e2c2ddb14b80be391b73be477856,2025-05-24 22:06:25.217702,2026-05-13 22:06:25.217702,5.22
CBEN_c6def0e9490644898ba6bf4e9b262fb0,CUST_21de58ed59a14d57aad81b0bc2b38c61,BENE_193891f77098418aa9ceaa5c01861570,2025-08-04 22:06:25.217702,2026-05-17 22:06:25.217702,20.37
CBEN_9c78ba3fabba4c509d21c8b282f69a70,CUST_700aacee20504198b2f62e353928eb33,BENE_7a439e2acaaf41f18a3e6b9a528a0b6f,2025-08-29 22:06:25.217702,2026-05-08 22:06:25.217702,29.49
CBEN_0ca2c1fcf04543138e3429821270904b,CUST_719ba7907a8e48b4aba1da7d1a1a1d01,BENE_24243fba0e09496c9bc0312baa4925d1,2026-03-13 22:06:25.217702,2026-05-15 22:06:25.217702,6.24
CBEN_610d67bd54c546cb83c9f665f430c936,CUST_5ced62523f9f49619cd73af4b0d65967,BENE_a4a28a9aadf945a699ef9cd714e3c087,2025-12-07 22:06:25.217702,2026-04-22 22:06:25.217702,14.46
CBEN_49ed185a2e2b42ebae765a9963a03375,CUST_0f6ff43563b046d2a778007de4dfc428,BENE_8191d98577b4423d87cf596109ca0f45,2026-01-24 22:06:25.217702,2026-05-18 22:06:25.217702,6.22
CBEN_f0af195e2ad24970a97af957bf5a69e2,CUST_aa0c12115d1c401ea46aaa14c2f9e1bf,BENE_78731b24c85a40a9b2a2cdc5e08bcf79,2025-07-25 22:06:25.217702,2026-06-06 22:06:25.217702,29.87
CBEN_5cfe86820d034af4a8595a4fd513696e,CUST_89a06dd4390c408ea310df897e199433,BENE_0886dc151e184d64ba02b627f00144df,2025-11-28 22:06:25.217702,2026-05-18 22:06:25.217702,15.66
CBEN_d0d7f67c522e447998c6cbde262fbf7a,CUST_8ca27c312d38428f942c3e0ce2421737,BENE_de67eff44b5542ac819476380125a234,2025-06-15 22:06:25.217702,2026-04-12 22:06:25.217702,47.46
CBEN_6ac5535f691c40ad913a426c9f777563,CUST_576f2bc292914a66acfa6829187eb6e6,BENE_4229af824efe43fb8822fbd4f7497588,2026-02-05 22:06:25.217702,2026-05-21 22:06:25.217702,5.22
CBEN_4832623a0ee24302b8d640db53f35a83,CUST_48b0a4fef47c4053823aa187bcc0be5c,BENE_daa175d4d3464f05a7ce6bd7ce863ba0,2026-02-03 22:06:25.217702,2026-05-07 22:06:25.217702,98.75
CBEN_760bef75355f42ca882c8726129752be,CUST_aa66f0a1a5bb43379a4b5514781a7c2b,BENE_2f5ba49f6dce4f1daeb2f2c48bb6889c,2025-12-10 22:06:25.217702,2026-05-20 22:06:25.217702,27.36
CBEN_476f9f97f842412a9fc11fe8a0c62c91,CUST_6570da05a0004ddf8ef01f79e307ef5f,BENE_1f68c8713a0146079e602dd663000cb1,2026-04-07 22:06:25.217702,2026-06-04 22:06:25.217702,48.14
CBEN_b12717c5f70e42d59e815705aebd0483,CUST_0a53a572475b4eba97112ed8a25f56b3,BENE_f5a1ee679dc344b39deb614ac78bd5ed,2026-02-25 22:06:25.217702,2026-04-27 22:06:25.217702,22.57
CBEN_5b78451897b648e1b3987858d71c7d71,CUST_179677653815480faba0ce8975513a48,BENE_737f649bb67b489aab931c6dec64b34d,2025-05-13 22:06:25.217702,2026-04-27 22:06:25.217702,19.03
CBEN_15c0bcd14e1f40529c9ef4003ce10c66,CUST_8b2e1d6df348415697d613a4de575929,BENE_1132796b303d454d9854cbf484b60388,2025-06-04 22:06:25.217702,2026-04-11 22:06:25.217702,5.87
CBEN_0e705c468ace43de96efbe2f23ff7ae6,CUST_9e02f14f420c48c5993faae8a665adb8,BENE_61e3c0c627064655b1f4fdf19c288c78,2025-11-05 22:06:25.217702,2026-05-19 22:06:25.217702,10.62
CBEN_870f1631967b49e2a9523a7760d8a6ab,CUST_9e7c503ef15946fb9350d57eaa22fc51,BENE_34e9fe12e7a341d4b3f55abbad6ae53b,2025-12-06 22:06:25.217702,2026-05-08 22:06:25.217702,34.45
CBEN_472db8cf093843cbacd157a02447bb5c,CUST_7b80893844b74a74b37c284370c8648f,BENE_bc8c3c4d0aaa43768899d84f9afa07bf,2025-10-14 22:06:25.217702,2026-04-16 22:06:25.217702,8.96
CBEN_7702d1760c634dac925a0551efb9f09e,CUST_acc1784ab12c4b48a90646cd1b91cd7b,BENE_67aac1b4d412462e8a460727f92e940f,2026-02-20 22:06:25.217702,2026-04-17 22:06:25.217702,17.97
CBEN_1e808a57fcf849e39a5a8fa684c94905,CUST_f08ae457eb174a67aaa26e4d8eeeb2d8,BENE_764a2dac99fe4a59ac04b1f7df225e44,2025-06-01 22:06:25.217702,2026-06-02 22:06:25.217702,13.8
CBEN_a3d96c1dade04e709e37cfd0a94c65e8,CUST_f4abd64b6f5c48cfab9b5343c5099fde,BENE_c246ea014ac54452a93a8fd865287d5c,2026-02-14 22:06:25.217702,2026-05-15 22:06:25.217702,34.24
CBEN_785f15c86b5641ee95fd6addee1c90ab,CUST_f1334fd37dc14b72a3d4eaad701ed246,BENE_2abeba6c2163454e97a4577d9d7597f4,2025-11-09 22:06:25.217702,2026-06-04 22:06:25.217702,17.54
CBEN_93fa7c3d7fbd4706a0a592459b6214b8,CUST_d944eaa400464c45949b79b62cc7e236,BENE_4ec07afd46c2472f9740fca16a6e5040,2025-08-11 22:06:25.217702,2026-05-25 22:06:25.217702,9.39
CBEN_d2abcea6530741fbb0d98bdd175bb5d1,CUST_9ad862352e9e40c68ff5227a6e6597b6,BENE_da1b6097533d4395a5105bb142cc9027,2025-09-05 22:06:25.217702,2026-04-12 22:06:25.217702,48.59
CBEN_e236e2b96125449f9b06702a737e9a98,CUST_f2c254fc66eb49b58d9ec5940c4d280b,BENE_73de7b61f09a42d19a9c2e34b8fcab3b,2025-11-23 22:06:25.217702,2026-06-08 22:06:25.217702,36.19
CBEN_dec1a64cf08047699310b49e547c09ea,CUST_2b6ce9d9f01b4fcd90f58d9958a65761,BENE_f759b2c634c7465aa5ce3ab0040f351f,2026-02-24 22:06:25.217702,2026-05-27 22:06:25.217702,13.36
CBEN_560e0272df3e491aa0693fd2a4fd511d,CUST_237fc571a3b54360b2e1b781d05f6833,BENE_7922f04a9a9641b0b7caff5fa96d5c7a,2025-05-23 22:06:25.217702,2026-05-08 22:06:25.217702,25.34
CBEN_b8824afb6ef649af82ace6b27c5a4532,CUST_859c4a9ab8144a409169b0c22639e43b,BENE_3051c12b740a43fd845a4eac2618a123,2026-04-03 22:06:25.217702,2026-04-30 22:06:25.217702,0.29
CBEN_b24e7fa4e3e344e7a205651da99b219f,CUST_47d66c96657c4a5cae562fc391082e28,BENE_5df06cad17674e12a703e321046f8b7f,2026-02-13 22:06:25.217702,2026-05-03 22:06:25.217702,18.72
CBEN_41569c2e142c48a294596f01294b3dee,CUST_6925adc1f6ed47ce9ca6824e01130669,BENE_11488d943e784b6499b4cf07b9523185,2025-05-17 22:06:25.217702,2026-06-02 22:06:25.217702,32.85
CBEN_99eb4d20192e4af5ae943ba65d3df830,CUST_b6246e94d8454509b1cd74206e48025e,BENE_51cd57bdb6bd4768970915f882d45f23,2025-11-08 22:06:25.217702,2026-04-12 22:06:25.217702,17.24
CBEN_a23a718a1d434e8da51d271b7a7626e9,CUST_1a951f68f84c4dd8b09debd6f148fec4,BENE_ff14350630aa486b956887dfe542d82f,2025-11-02 22:06:25.217702,2026-05-02 22:06:25.217702,17.92
CBEN_210ba4e71b6c46ee82bf4f4fad1c3fc4,CUST_8886412b54ee4978b5f638319d85c734,BENE_5c2aef24747047839ffdfaf7b59fad07,2025-11-18 22:06:25.217702,2026-05-02 22:06:25.217702,42.86
CBEN_efab42a12e9f4070a26331a00a144c2a,CUST_9f3d84dcd64f41b4b501a6c630bad747,BENE_d10d8feb87264e13af72f88911534be0,2025-05-12 22:06:25.217702,2026-05-17 22:06:25.217702,16.34
CBEN_b069a1bda70d4e4fbd6928fca72e96a3,CUST_db5f311fbfad4e8888a78c5252d1c8cc,BENE_709ebb1f46654f3ba21b9d1259f1fc10,2026-01-04 22:06:25.217702,2026-05-05 22:06:25.217702,24.32
CBEN_bc82f96eb7554440aec1fd9180b49cca,CUST_82822efb034746cf97a627f4c43d823a,BENE_39ac942791fa404db10e0d32bc5d4fd2,2025-12-23 22:06:25.217702,2026-05-15 22:06:25.217702,27.45
CBEN_2f3a07bc436b4e0bb4a4a38eca1af66e,CUST_bbf53d54e7fc454b8e0a8131a83cb923,BENE_b0d438b077184999bea7c10aa2294780,2025-08-14 22:06:25.217702,2026-05-28 22:06:25.217702,29.74
CBEN_dc681450545d478395428b6cec27383d,CUST_3029627449d744098b5461a473a31fe7,BENE_025936a39d934c339d7b19758175fc41,2025-09-04 22:06:25.217702,2026-04-23 22:06:25.217702,3.89
CBEN_9ab5779fab3b4c2ebc5c303bb59c7e65,CUST_e976cf892c264a8299d9a362f6f09b09,BENE_4d49113c09914230b3b0d32832c43162,2025-07-20 22:06:25.217702,2026-06-05 22:06:25.217702,26.75
CBEN_c0a3e9fbc57549eabb08e2da067de531,CUST_9103094125e84a5eadf332796e425f79,BENE_abaf8eb3a1484bca992ca4afdbf351d2,2025-12-08 22:06:25.217702,2026-04-12 22:06:25.217702,26.02
CBEN_2e8a0ca4a5014ad292ea4aec86774584,CUST_82729b31dbd44181a4a42c89a30a0d51,BENE_71ceac42ad95420cb19d092850a8a58a,2026-03-06 22:06:25.217702,2026-05-15 22:06:25.217702,41.39
CBEN_c952732cb4ea4148b33bc98c3c3eda8a,CUST_65b6ec8d9977445cba15e4ee946b8e97,BENE_33fce33e6728452fa90d916cff756142,2025-11-02 22:06:25.217702,2026-05-06 22:06:25.217702,7.0
CBEN_af37ca00ca494609a28e7fc813e9fd5e,CUST_ac94b879a47e4e33902b6ca60705d6e3,BENE_c6aacd7e910749cdb40eb556a5ce8095,2025-08-14 22:06:25.217702,2026-04-24 22:06:25.217702,8.5
CBEN_fb3ee012651a4f3496d6983537845210,CUST_0ac98795e2e14c70ab59eebb97d67a16,BENE_6cb5308a8d954a9e82063dd55d9062bb,2025-12-31 22:06:25.217702,2026-04-28 22:06:25.217702,44.27
CBEN_1e0350232a54460f9749386b930d68b2,CUST_d4d264ba56ab4d10945dc6e31a1e4224,BENE_36d1a43aa19a48fa93a83d310b7a7007,2025-06-10 22:06:25.217702,2026-05-01 22:06:25.217702,1.57
CBEN_4116e05f25a2470eaff246d21d7fd3cb,CUST_d1b1ba8358d64d0095f90ba5706d07d7,BENE_8cf9d9aad65e4278abc4637d61c44167,2026-04-02 22:06:25.217702,2026-04-19 22:06:25.217702,15.59
CBEN_8f3d5ff97a0344b8b18754cac008b218,CUST_ef351fb8615f48e3bcbc4bc6adeede65,BENE_15b881ba325f4ddc9daae0115fa98228,2025-09-25 22:06:25.217702,2026-05-22 22:06:25.217702,12.54
CBEN_9b7b78fa4cce451bb7bdddf431111525,CUST_94d65b5c832f40ffba1d036d02ca2672,BENE_0fb49a40ef1244318325b997fa0280d4,2026-04-09 22:06:25.217702,2026-05-24 22:06:25.217702,1.09
CBEN_5948577a5ff841a395ccbcd34866fc0e,CUST_0fb7d82dad8b44be895871bfb36fda40,BENE_eac192d4229744e3a639fda70a57aa80,2026-04-07 22:06:25.217702,2026-05-15 22:06:25.217702,33.58
CBEN_ce2b543007de4c648090193b1a4c36b0,CUST_7e3662d3546c4a65b745d603582309dd,BENE_603cbb27c5d442a6b827aed8a1856034,2025-11-28 22:06:25.217702,2026-05-17 22:06:25.217702,35.66
CBEN_866e0dc1ecb0457c8c155b80e5106873,CUST_365fb79b0b7d4f2681fae3a96106c28e,BENE_daa175d4d3464f05a7ce6bd7ce863ba0,2026-02-06 22:06:25.217702,2026-04-26 22:06:25.217702,88.31
CBEN_bc1e5717f69743d59800b9d134d05f7c,CUST_24db61351574484595a0020cea9fb638,BENE_01531bb634f042e09d68b67cb65e6f20,2026-03-17 22:06:25.217702,2026-05-07 22:06:25.217702,4.18
CBEN_6c2cb529e89f4c2782b94752d6929869,CUST_7d9880f945e846608b830bcc5f9aed9a,BENE_38cd9d4d005b42bc90340b81fb665e73,2025-07-22 22:06:25.217702,2026-05-09 22:06:25.217702,11.54
CBEN_e5b84f8ab9cc4129bb6b3f81924fbbd2,CUST_9e2f2e0ce91842599c0909b3b190dac2,BENE_e9e8e6cdfa3d49beafd89c7145287831,2026-03-14 22:06:25.217702,2026-06-07 22:06:25.217702,8.87
CBEN_89f7feb739ef40eeabdd54fd57d3dfa2,CUST_3221735040bf4523abe05db64af02eb4,BENE_390a4e087e044546a6c1ee63a2eebe70,2025-05-19 22:06:25.217702,2026-04-17 22:06:25.217702,18.88
CBEN_8720420e47ea481eb0a4c590a9c1bf27,CUST_e746cc7dce14494fa93235053c7ce1ea,BENE_1f3c811dc88141098c3e85fd81247bb5,2026-01-29 22:06:25.217702,2026-04-18 22:06:25.217702,49.94
CBEN_c65a7235a3f04b0fa0ca33e813c870df,CUST_aca3bb37c42b4175a54bae05bc414d29,BENE_ed962f62704d45abbc5542c6c2791ee2,2026-01-07 22:06:25.217702,2026-05-29 22:06:25.217702,10.34
CBEN_53b11eaccbbe46eebd1d2f9de1555abd,CUST_62a7e83d0388404ebbf96d8247b2b82c,BENE_d26ba377ba2f4386aa2e4c24f0baae95,2025-07-30 22:06:25.217702,2026-05-25 22:06:25.217702,41.64
CBEN_8a359764186545d886fe79432dd37cce,CUST_799a376890fa474386d51c841b4dee61,BENE_6e20ffd5088e429a8e9b00c042b9eb99,2025-06-01 22:06:25.217702,2026-04-15 22:06:25.217702,16.2
CBEN_445bfe1584db423f9602ff976f89a61c,CUST_190d1180c3ae4056be33ec0b83bd6b34,BENE_d9ac9a6c2c4a4c708a6eb926c34a38d0,2025-11-27 22:06:25.217702,2026-04-16 22:06:25.217702,10.38
CBEN_cc57118c4543492b9689d689be140163,CUST_5e946c3020264f9d8e794dcc9d703309,BENE_6998fa9e492a420c8f4cd4521bd21a92,2025-05-13 22:06:25.217702,2026-05-15 22:06:25.217702,44.53
CBEN_7b0053b29da74291876f6e554bdcd7f3,CUST_072095783aad473f80dfeea4f724be79,BENE_57e435cb1cfe46a49171488f14ffb0aa,2025-10-23 22:06:25.217702,2026-05-02 22:06:25.217702,2.4
CBEN_970dd822c5cc48a4968e9cdd7f72dd9f,CUST_476b7d80823c4ce69b80ec0a53abda36,BENE_bd48f864198a414aaf723e880629e6e8,2025-08-16 22:06:25.217702,2026-05-25 22:06:25.217702,17.83
CBEN_0a877435bd6f43c7806a4931116f88a9,CUST_ae21e065cf8d4b339b3cb5e7bbcc93e3,BENE_daa175d4d3464f05a7ce6bd7ce863ba0,2025-10-25 22:06:25.217702,2026-04-16 22:06:25.217702,74.23
CBEN_6a3d644907cf4cdd9d8f09ff23f179f2,CUST_ef4de6574c94443b9d01a84cb621161d,BENE_3deb58f079a84f74ab9f6cf043f8b397,2025-09-08 22:06:25.217702,2026-04-21 22:06:25.217702,41.22
CBEN_01ee3001ed8d46a1b4bb60ab80d387f4,CUST_dc8b164f51d8400bb22b4e4196b9da81,BENE_0e618da52b26486cb5297c4830cc6f64,2025-10-05 22:06:25.217702,2026-05-23 22:06:25.217702,29.49
CBEN_186b88bb4301478c89b39201a4aef0d1,CUST_2fa5d218c9b44633a98449e82310b7a4,BENE_1819fe4f4339412ca03a94d343ebee9e,2026-03-15 22:06:25.217702,2026-04-19 22:06:25.217702,40.81
CBEN_0d68e7442c81479ea66ceb0b8b4ad150,CUST_404e1a01754549d1b431a57087014036,BENE_0b05da36c5fa46a28925ae508787f372,2025-10-16 22:06:25.217702,2026-04-14 22:06:25.217702,10.46
CBEN_a021e74f5901427f8a5ecccdabf4afde,CUST_ceedd072d13343f1b1906d0b360aa44d,BENE_809a4b99070942f48e51b1e46ef34a4a,2025-06-26 22:06:25.217702,2026-05-10 22:06:25.217702,44.43
CBEN_1c3023fc21924cbd847778c50f3c5af4,CUST_4939d16f6ec04227824eca647b2c4ee9,BENE_5c2aef24747047839ffdfaf7b59fad07,2025-11-05 22:06:25.217702,2026-04-16 22:06:25.217702,18.46
CBEN_1a1ccbc012e547f8ab00711c53d5a21f,CUST_32f929c69ea844c9839d221d374a32ae,BENE_014d835f49814f658175f3b4b8163993,2026-01-01 22:06:25.217702,2026-04-26 22:06:25.217702,32.93
CBEN_32096d490d3244c3bba2628425a21391,CUST_3fb2d7094016485eada040715483dcda,BENE_56a3e2b2d5d24fcdb7b6624502503ab0,2025-05-31 22:06:25.217702,2026-05-02 22:06:25.217702,21.72
CBEN_65ddf8174ed24ebaab3d3dca58c52902,CUST_851c9dd574464341b39935e9a76d8463,BENE_a18e1dddd9b44fcd915f30fcadd1c169,2026-01-26 22:06:25.217702,2026-05-13 22:06:25.217702,2.96
CBEN_384ee44bc0da4525849d3822798710b9,CUST_07fef5f3e2aa49309a62c2e5f755613a,BENE_ad6154cf0ddf41e8a91e46f9db752d26,2025-09-28 22:06:25.217702,2026-04-17 22:06:25.217702,3.1
CBEN_6e88df888e7d43ca8778cd1682f575c5,CUST_5e5da312a5d24936986188a395c5d905,BENE_78f3fbebd01a489db2c2b2d84c8fb36c,2026-03-28 22:06:25.217702,2026-04-30 22:06:25.217702,28.08
CBEN_94d26c6a651b4f4f809fffff89afa185,CUST_1567af122b0e4bdca1e6efbb6df58977,BENE_d22777abd8bd477691847bb4f0b37cb6,2025-08-19 22:06:25.217702,2026-05-29 22:06:25.217702,23.35
CBEN_5980df18975748368a3acdff1e5eee58,CUST_451d488c4d014fc7b48f1c8fab332412,BENE_7824a2909a1a494396300fd85e2690fe,2026-04-05 22:06:25.217702,2026-04-25 22:06:25.217702,15.71
CBEN_c3824689bd3d49c3ba223c3d9668cfb3,CUST_ab4e8525ee9a49d78f2806656717490f,BENE_cca260a9c5b345ec8737eabbc3b2feef,2025-11-29 22:06:25.217702,2026-04-28 22:06:25.217702,34.96
CBEN_b1f8252c2d5e479da8323a3f4aea6445,CUST_6175eefe0a0a4c4f8e4540590399ae65,BENE_cbcaaa2a7a5b4c83b9687050370a5ac1,2026-02-11 22:06:25.217702,2026-04-11 22:06:25.217702,42.62
CBEN_4b6ec027ec4b43bf932d9010f263ec5d,CUST_69fc7c3fbccd44e483894dd9677b0f2d,BENE_62ce4daf06ba488da5e217fb22f28de5,2025-11-13 22:06:25.217702,2026-06-03 22:06:25.217702,39.56
CBEN_aab439004f074f60838317156acce25a,CUST_6442b8760fc8444280ff817eaed85848,BENE_522cee4d28074a3a9850d8f5501a6afd,2025-06-03 22:06:25.217702,2026-04-30 22:06:25.217702,42.73
CBEN_782c465f660f4d4c99b239135164c2ce,CUST_10b3261866854f85b6dae7374171b4c2,BENE_efa6873787174f5290d2f09bdafdece6,2025-12-29 22:06:25.217702,2026-05-12 22:06:25.217702,18.36
CBEN_24e6ed94f47e46bf8660e278b4ac163c,CUST_f1334fd37dc14b72a3d4eaad701ed246,BENE_e437011d230a4c508a7f5d73021185df,2025-11-03 22:06:25.217702,2026-04-24 22:06:25.217702,2.47
CBEN_ff5f164f505344abb08c909992f6e3f1,CUST_ff523dc6ad3b45f5a78c882ef948243e,BENE_baf6a3794cf149aaba09d4332e0d8f80,2025-05-17 22:06:25.217702,2026-04-21 22:06:25.217702,7.82
CBEN_70301ae132f8449195af57522770dfa1,CUST_692e6645818c4d99a32934e8e8663907,BENE_435d0d2c00d941b382c3992ed5614fd2,2025-10-08 22:06:25.217702,2026-05-21 22:06:25.217702,44.26
CBEN_2a705b6f7e4a4b7793953d9a42a218a3,CUST_b5181f8ead63443a855c17297af62657,BENE_f93f7663f4a3472e956ad61cd57c65f6,2026-01-12 22:06:25.217702,2026-05-12 22:06:25.217702,2.04
CBEN_a068b14cefd7487890dcc43bb0a66df4,CUST_e2d83c77c857466ca63a30100044b69b,BENE_44d17f9863874171beeb48c1dcff8790,2025-09-11 22:06:25.217702,2026-05-31 22:06:25.217702,27.0
CBEN_7d077a5f695445b496ed1d483c7afcfc,CUST_619837294b454e08976ea132d3a522c1,BENE_e9254393ef2a49f29285fe9291880f87,2025-05-15 22:06:25.217702,2026-05-03 22:06:25.217702,32.94
CBEN_25e8d9213dff4655a69d55d48b9d3347,CUST_ab4892fa6622445ba5d1a3c2addf817a,BENE_508be1a072dc44038d82af1f3df34761,2026-01-15 22:06:25.217702,2026-05-27 22:06:25.217702,26.03
CBEN_1e34fbc684504b368e8809bd60fd91a7,CUST_a4359ee882b54541928ba2fe9dad1fdd,BENE_6938cc5d430c4c619138434b37913f6c,2025-12-27 22:06:25.217702,2026-05-16 22:06:25.217702,42.55
CBEN_1660e0161e63495b864238e61a06d42b,CUST_f9243634ea6c4702a99a4f895cad0e9b,BENE_57e435cb1cfe46a49171488f14ffb0aa,2025-06-03 22:06:25.217702,2026-04-11 22:06:25.217702,30.8
CBEN_be64cccfa3f940a1b0f8617fc8a22f15,CUST_c886926758bd495fa8198207241391e5,BENE_5df06cad17674e12a703e321046f8b7f,2025-07-09 22:06:25.217702,2026-04-28 22:06:25.217702,29.85
CBEN_d1babf09f3dd4c41a1337bb6dd62768d,CUST_0f6ff43563b046d2a778007de4dfc428,BENE_9b087e397b804b35a8120264cfa7862d,2025-06-21 22:06:25.217702,2026-05-20 22:06:25.217702,18.36
CBEN_5e82f0ec561b46248aaebacb957c2870,CUST_0f6c8361c7774ca9a495b83d0bae8485,BENE_0392cf447cdf4835a2a9b08b4f43328f,2025-06-27 22:06:25.217702,2026-05-03 22:06:25.217702,8.36
CBEN_98392f56602649cd9db56359740584c8,CUST_29c26d28afa74cc79bd97256afa64126,BENE_8a584685b4b84c25be6cb93451d5c956,2025-10-26 22:06:25.217702,2026-06-04 22:06:25.217702,32.05
CBEN_a22d4c03a7e54eb286986959edc63330,CUST_fadf3f10ca7349b9a999ac9e2b212e1d,BENE_bdc643d4ec6a4cb291e1e1b25bff37fe,2025-11-19 22:06:25.217702,2026-04-14 22:06:25.217702,24.31
CBEN_1621d5bf913f4cedac3904c8674bd273,CUST_15e8611367fc4b1e9799a5398178969a,BENE_de1e1a70328346cca2dbbb45c41d4512,2026-01-10 22:06:25.217702,2026-05-01 22:06:25.217702,13.54
CBEN_b8448041931b43a38a1fb4b68746de87,CUST_3a7b1d8256d445719034f3c98d7bd938,BENE_660715de395a4af2b99cee3ab8c2900b,2025-08-26 22:06:25.217702,2026-05-10 22:06:25.217702,17.77
CBEN_d6c7d0696d4147f485718b985b7cc370,CUST_8d27680e994d4cc1a47a9f18bf42500b,BENE_b6848f44c06447e6b7ace43409d70388,2025-10-05 22:06:25.217702,2026-05-19 22:06:25.217702,5.11
CBEN_ca272d616084450aa70011ad5e8b322e,CUST_e599e554a9bc4166b3468e271936ef52,BENE_c015262b56c74d1eaa8dd0677fcef0ad,2025-07-21 22:06:25.217702,2026-04-15 22:06:25.217702,38.85
CBEN_5c0c84355fed4be08e4d23a049bf1632,CUST_b06117b70d1345d3b9f08f42dec2edab,BENE_568365f95f724e1391915101d5f468bb,2025-07-22 22:06:25.217702,2026-04-26 22:06:25.217702,44.37
CBEN_281440f4c19141088ab6c7e67b4aae93,CUST_3153873e9bfe48a6aedae34ff535acd4,BENE_659e3817aa164cc3a6a3a650e257655b,2025-10-22 22:06:25.217702,2026-05-12 22:06:25.217702,10.09
CBEN_8a908bbaac31466a943029a4cae3fab4,CUST_8da52fa0887649d9b0c657c8a8b7d371,BENE_f39b3e85467d4c8eb3ecb5864e897ed7,2026-01-04 22:06:25.217702,2026-05-12 22:06:25.217702,24.52
CBEN_0dfbfbe3b42d4c458e7ee26850a707e2,CUST_1ae7df08e2c54884850007167097cecc,BENE_2ab1b194c14f46d09a0a005db05fa043,2025-09-06 22:06:25.217702,2026-05-17 22:06:25.217702,38.62
CBEN_466a2fdf969f46bc9a2cf6374a397a20,CUST_53683191f5ee42e198ee7e14a810fc18,BENE_e230f548942349b09f971b5588b568f8,2026-03-12 22:06:25.217702,2026-05-26 22:06:25.217702,4.01
CBEN_4bc141ad250545d4b58b5dcab6e0fd0d,CUST_e777b06a658b4ad48c7d3d23809b54e9,BENE_d7e6b84484b44519a1d8eb14e1b4e3c8,2026-04-09 22:06:25.217702,2026-06-03 22:06:25.217702,8.38
CBEN_11cbb78e3f1b46edbb88181d18c03bfe,CUST_e976cf892c264a8299d9a362f6f09b09,BENE_1fb74ae6d8304f9fb5b443b83f3ac721,2025-05-24 22:06:25.217702,2026-06-04 22:06:25.217702,12.27
CBEN_2bce6e36c9ec4c38951fa50ff1f8ddaf,CUST_7e926de994c84479b870ff25ce765ed3,BENE_54af30b81643442aa162ae485676fc8d,2025-05-16 22:06:25.217702,2026-04-21 22:06:25.217702,46.64
