behavior_id,customer_id,device_id,behavior_risk_score,current_city
BH000596,C01041,D00211,14.46,Jalgaon
BH000597,C00090,D01165,83.02,Suryapet
BH000598,C00808,D00076,27.63,Dhule
BH000599,C01095,D01242,52.21,Barasat
BH000600,C00882,D00249,55.99,Siliguri
BH000601,C01637,D00331,71.21,Gwalior
BH000602,C00440,D01355,85.19,Pimpri-Chinchwad
BH000603,C00412,D01038,14.38,Moradabad
BH000604,C01749,D00256,51.76,Salem
BH000605,C01600,D01470,8.83,Khora 
BH000606,C01677,D00621,43.38,Malda
BH000607,C01873,D00804,34.67,Avadi
BH000608,C01468,D01261,2.19,Giridih
BH000609,C01272,D00521,16.55,Thanjavur
BH000610,C01849,D00301,36.59,Sambhal
BH000611,C00369,D00867,69.29,Karaikudi
BH000612,C00538,D00064,49.73,Hyderabad
BH000613,C01168,D01083,73.98,Serampore
BH000614,C01255,D01425,66.55,Delhi
BH000615,C01638,D00594,15.72,Udupi
BH000616,C01697,D01265,81.54,Junagadh
BH000617,C01634,D00631,13.12,Allahabad
BH000618,C01517,D01250,80.35,Khammam
BH000619,C01734,D00866,41.62,Bhatpara
BH000620,C01690,D01407,27.23,Kanpur
BH000621,C01256,D01497,8.17,Hosur
BH000622,C01204,D01486,41.3,Danapur
BH000623,C01924,D00738,92.08,Ahmednagar
BH000624,C01485,D00800,41.3,Panihati
BH000625,C00877,D01494,3.31,Rourkela
BH000626,C00668,D00343,40.85,Aligarh
BH000627,C00186,D00657,52.28,Ballia
BH000628,C00338,D01333,93.65,Arrah
BH000629,C01916,D00222,21.81,Gulbarga
BH000630,C00914,D01215,28.49,Gandhidham
BH000631,C00661,D01482,92.97,Madanapalle
BH000632,C00918,D01307,71.1,Tenali
BH000633,C01745,D00325,19.89,Kolhapur
BH000634,C00619,D01261,60.02,Amaravati
BH000635,C01708,D00307,70.39,Madanapalle
BH000636,C01269,D00316,73.18,Gopalpur
BH000637,C01229,D00022,5.98,Kurnool
BH000638,C00994,D00325,88.09,Dehri
BH000639,C01845,D01118,49.06,Alappuzha
BH000640,C01630,D00295,6.65,Chandigarh
BH000641,C00287,D00221,78.04,Hajipur
BH000642,C00980,D01426,23.29,Eluru
BH000643,C00511,D01045,28.9,Suryapet
BH000644,C01384,D00644,11.41,Agartala
BH000645,C00502,D00914,54.99,Vijayawada
BH000646,C01010,D00788,23.35,Faridabad
BH000647,C01390,D00209,40.73,Jamnagar
BH000648,C00674,D01455,65.94,Cuttack
BH000649,C01637,D00331,10.98,Katni
BH000650,C00327,D00428,30.08,Dharmavaram
BH000651,C00769,D00812,31.56,Mahbubnagar
BH000652,C00519,D00795,65.25,Hapur
BH000653,C01085,D00891,53.35,Bellary
BH000654,C00939,D00609,77.82,Bardhaman
BH000655,C00756,D00449,26.59,Tumkur
BH000656,C00792,D00548,82.88,Guntur
BH000657,C01411,D00383,6.99,Delhi
BH000658,C00616,D00421,44.97,Vadodara
BH000659,C00537,D00887,37.31,Hajipur
BH000660,C00405,D01013,49.04,Mau
BH000661,C01756,D00584,37.18,Allahabad
BH000662,C00639,D00324,24.31,Gopalpur
BH000663,C00940,D00206,85.83,Bathinda
BH000664,C00839,D00989,58.2,Ludhiana
BH000665,C01039,D00420,60.34,Faridabad
BH000666,C01871,D00868,59.83,Jalgaon
BH000667,C00003,D00454,13.74,Satara
BH000668,C00194,D00540,35.5,Mahbubnagar
BH000669,C00279,D00023,16.99,Arrah
BH000670,C00050,D00598,76.45,Kanpur
BH000671,C00275,D01224,65.88,Machilipatnam
BH000672,C00122,D00208,27.61,Surat
BH000673,C01168,D01083,31.8,Vadodara
BH000674,C01744,D00702,90.76,Panihati
BH000675,C00840,D00433,5.29,Satara
BH000676,C00506,D01147,51.63,Ozhukarai
BH000677,C00471,D01200,98.91,Jhansi
BH000678,C01034,D00494,88.79,Panchkula
BH000679,C00387,D00130,31.02,Hospet
BH000680,C00599,D00417,24.14,Madurai
BH000681,C01852,D01282,97.92,Agra
BH000682,C01424,D01173,4.75,Ranchi
BH000683,C01293,D00586,42.49,Rajpur Sonarpur
BH000684,C00461,D00071,79.1,Baranagar
BH000685,C01805,D00139,94.75,Salem
BH000686,C00954,D00448,18.96,Nandyal
BH000687,C00083,D00723,89.85,Nadiad
BH000688,C00009,D00595,24.82,Panvel
BH000689,C00479,D00511,35.87,Morena
BH000690,C01373,D00706,62.25,Hapur
BH000691,C01281,D01136,75.98,Nagaon
BH000692,C00841,D01349,97.92,Begusarai
BH000693,C00202,D00514,19.13,Tadipatri
BH000694,C00865,D00105,91.21,Rajpur Sonarpur
BH000695,C01910,D01277,57.27,Agartala
BH000696,C00456,D00189,33.66,Chennai
BH000697,C01673,D00192,58.71,Ballia
BH000698,C00709,D00982,89.19,Gaya
BH000699,C00566,D00422,97.65,Indore
BH000700,C00626,D00830,14.69,Ahmednagar
BH000701,C01272,D00521,22.9,Rourkela
BH000702,C01847,D01438,99.26,Bettiah
BH000703,C01602,D00966,89.24,Varanasi
BH000704,C01084,D00315,78.28,Hyderabad
BH000705,C00249,D00765,89.7,Rampur
BH000706,C00481,D00620,77.68,Nagaon
BH000707,C00206,D00129,20.26,Guwahati
BH000708,C01871,D01147,99.52,Sikar
BH000709,C00042,D00760,54.76,Bardhaman
BH000710,C00399,D00765,1.53,Kota
BH000711,C00768,D00483,37.45,Gwalior
BH000712,C01552,D00281,33.29,Bathinda
BH000713,C00469,D01158,82.17,Davanagere
BH000714,C01562,D00365,41.14,Rajkot
BH000715,C01608,D00777,70.54,Uluberia
BH000716,C00989,D00424,44.16,Mathura
BH000717,C01885,D00773,50.31,Davanagere
BH000718,C01022,D01135,82.63,Ramgarh
BH000719,C00178,D00145,15.5,Anand
BH000720,C01181,D00630,62.04,Srinagar
BH000721,C00607,D00220,17.01,Dharmavaram
BH000722,C00749,D00046,54.24,Rajpur Sonarpur
BH000723,C00622,D01441,1.08,Mirzapur
BH000724,C01244,D01178,39.78,Bihar Sharif
BH000725,C01519,D00536,29.2,Vellore
BH000726,C01057,D00678,50.75,Karnal
BH000727,C01636,D01321,79.76,Durgapur
BH000728,C00987,D01394,2.06,Karimnagar
BH000729,C00999,D00363,72.84,Aizawl
BH000730,C00214,D00984,27.09,Chandrapur
BH000731,C01757,D00354,9.17,Pallavaram
BH000732,C01692,D00110,67.54,Hyderabad
BH000733,C01761,D00091,8.97,Kalyan-Dombivli
BH000734,C00678,D00002,69.15,Ratlam
BH000735,C00601,D00996,39.8,Jhansi
BH000736,C00322,D00794,9.78,Deoghar
BH000737,C01792,D00684,21.42,Ongole
BH000738,C00830,D00191,9.31,Howrah
BH000739,C00490,D00881,34.18,Asansol
BH000740,C01519,D00460,50.96,Bikaner
BH000741,C01738,D01227,18.43,Bahraich
BH000742,C00993,D00888,60.62,Aurangabad
BH000743,C00941,D00639,8.74,Bidar
BH000744,C01831,D00661,9.47,Tadipatri
BH000745,C00680,D00809,18.25,Muzaffarpur
BH000746,C00539,D00299,48.18,Nagaon
BH000747,C01653,D00058,29.33,Orai
BH000748,C01258,D01292,35.39,Jamnagar
BH000749,C01627,D00670,3.9,Surendranagar Dudhrej
BH000750,C00512,D00231,32.4,Mahbubnagar
BH000751,C00248,D01085,74.9,Haldia
BH000752,C00119,D00915,67.23,Nizamabad
BH000753,C01977,D00332,63.13,Fatehpur
BH000754,C00873,D00266,21.52,Phusro
BH000755,C01270,D00657,18.53,Bihar Sharif
BH000756,C00852,D00921,20.52,Dindigul
BH000757,C00181,D01443,43.65,Kishanganj
BH000758,C01085,D00223,23.09,Sultan Pur Majra
BH000759,C00763,D00136,25.54,Fatehpur
BH000760,C01062,D00337,70.03,Amroha
BH000761,C00721,D00999,54.46,Motihari
BH000762,C01724,D00035,58.04,Tiruchirappalli
BH000763,C00125,D01091,98.54,Kavali
BH000764,C00267,D00396,41.46,Jaipur
BH000765,C01742,D00260,85.5,Bathinda
BH000766,C00188,D01451,74.82,Bilaspur
BH000767,C00499,D00332,71.28,Amroha
BH000768,C01470,D01258,56.61,Dehri
BH000769,C01416,D00397,17.72,Aurangabad
BH000770,C01591,D00259,42.88,Kozhikode
BH000771,C01075,D01407,60.68,Cuttack
BH000772,C01222,D00830,30.97,Nagercoil
BH000773,C00739,D00449,26.99,Lucknow
BH000774,C01505,D01480,78.4,Kavali
BH000775,C00350,D00471,10.89,Lucknow
BH000776,C01611,D01267,41.31,Jalna
BH000777,C00147,D01274,5.41,Dindigul
BH000778,C00597,D01134,75.11,Raiganj
BH000779,C01648,D01366,78.71,Ghaziabad
BH000780,C01614,D01495,73.3,Bhind
BH000781,C00777,D00169,76.61,Hindupur
BH000782,C01922,D00821,18.85,Howrah
BH000783,C00876,D00332,24.2,Morbi
BH000784,C00968,D00003,32.77,Sangli-Miraj & Kupwad
BH000785,C01064,D01367,75.94,Chandrapur
BH000786,C01644,D01170,28.22,Chapra
BH000787,C01450,D01248,70.3,Singrauli
BH000788,C00897,D00398,83.9,Hazaribagh
BH000789,C01527,D00484,71.8,Proddatur
BH000790,C00968,D00235,27.39,Nadiad
BH000791,C01826,D00305,36.97,Vijayanagaram
BH000792,C01362,D00908,32.83,Pune
BH000793,C00350,D01161,72.3,Gopalpur
BH000794,C01691,D00956,65.26,Salem
BH000795,C00439,D00244,44.92,Agartala
BH000796,C00210,D00653,57.1,Deoghar
BH000797,C00310,D01117,76.86,Pune
BH000798,C00440,D00733,54.19,Mau
BH000799,C01231,D01201,67.65,Davanagere
BH000800,C00335,D00413,13.22,Alwar
BH000801,C01927,D01263,77.2,Alwar
BH000802,C00685,D01031,6.67,Akola
BH000803,C00860,D00881,77.07,Bahraich
BH000804,C00086,D00745,57.46,Bijapur
BH000805,C00663,D00504,47.98,New Delhi
BH000806,C00100,D00788,30.52,Gaya
BH000807,C00591,D01474,65.33,Burhanpur
BH000808,C00202,D00514,92.65,Fatehpur
BH000809,C00930,D01076,79.44,Karawal Nagar
BH000810,C01316,D00816,10.21,Baranagar
BH000811,C00443,D00427,88.92,New Delhi
BH000812,C00254,D01410,90.28,Bharatpur
BH000813,C00049,D00779,16.03,Thane
BH000814,C01010,D00449,63.5,Rajpur Sonarpur
BH000815,C01526,D01069,3.4,Bhalswa Jahangir Pur
BH000816,C01938,D00199,73.11,Mysore
BH000817,C01853,D01355,12.4,Rohtak
BH000818,C00908,D00008,37.29,Gulbarga
BH000819,C01006,D00984,46.56,Tiruvottiyur
BH000820,C01316,D00816,47.18,Phusro
BH000821,C00757,D00951,69.04,Hyderabad
BH000822,C00905,D01316,23.9,Muzaffarnagar
BH000823,C00335,D00413,33.48,Jamalpur
BH000824,C01484,D00062,24.33,Nandyal
BH000825,C00151,D00653,21.14,Ahmednagar
BH000826,C00128,D01414,35.88,Dhanbad
BH000827,C00679,D00944,72.17,New Delhi
BH000828,C01852,D01282,12.13,Karaikudi
BH000829,C00287,D00561,24.49,Bongaigaon
BH000830,C01557,D00284,27.81,Silchar
BH000831,C01105,D01104,88.92,Jalgaon
BH000832,C00427,D00463,61.72,Kadapa
BH000833,C00334,D00796,82.52,Bharatpur
BH000834,C01199,D01180,39.58,Saharsa
BH000835,C00642,D00075,96.48,Visakhapatnam
BH000836,C01311,D00457,0.3,Bhilai
BH000837,C00974,D00512,92.15,Gwalior
BH000838,C01758,D00983,90.64,North Dumdum
BH000839,C00599,D00417,93.83,Anantapuram
BH000840,C01816,D00135,89.46,South Dumdum
BH000841,C00579,D00876,52.48,Fatehpur
BH000842,C00591,D01279,62.52,Hubli–Dharwad
BH000843,C00332,D01286,26.08,North Dumdum
BH000844,C00071,D00921,78.52,Guna
BH000845,C00722,D01053,60.26,Kirari Suleman Nagar
BH000846,C01728,D01126,68.19,Indore
BH000847,C01901,D00833,5.08,Kollam
BH000848,C00883,D00491,90.41,Tezpur
BH000849,C01426,D01116,13.0,Panchkula
BH000850,C01394,D00272,14.16,Bihar Sharif
BH000851,C00437,D01394,68.63,Rewa
BH000852,C00551,D00550,65.72,Khandwa
BH000853,C00833,D01015,97.78,Arrah
BH000854,C00354,D00684,67.17,Udaipur
BH000855,C01491,D00702,96.78,Udaipur
BH000856,C00562,D01112,48.52,Aurangabad
BH000857,C00975,D01498,53.62,Bhavnagar
BH000858,C01935,D01174,50.07,Nizamabad
BH000859,C01300,D01239,15.47,Jaipur
BH000860,C00007,D00032,12.51,Raipur
BH000861,C00245,D00325,50.24,Howrah
BH000862,C01554,D00120,93.58,Bhubaneswar
BH000863,C01874,D01362,1.08,Raiganj
BH000864,C00938,D00164,64.61,New Delhi
BH000865,C01914,D00509,53.48,Baranagar
BH000866,C00959,D01009,41.61,Sagar
BH000867,C01590,D00390,74.12,Ballia
BH000868,C00234,D00622,49.77,Durg
BH000869,C00472,D01430,29.91,Delhi
BH000870,C01562,D00365,72.74,Rohtak
BH000871,C00730,D00086,96.46,Sri Ganganagar
BH000872,C01118,D00147,27.8,Mira-Bhayandar
BH000873,C01903,D00545,98.28,Jalna
BH000874,C00057,D00229,0.18,Karaikudi
BH000875,C01391,D00001,55.27,Nizamabad
BH000876,C00324,D01009,2.32,Chandigarh
BH000877,C00199,D01214,26.73,Jalandhar
BH000878,C01713,D00691,67.31,Alappuzha
BH000879,C01586,D00751,86.58,Aizawl
BH000880,C00355,D01024,24.49,Parbhani
BH000881,C00330,D00337,35.63,Jalandhar
BH000882,C00028,D01001,56.83,Jaunpur
BH000883,C00645,D01261,49.69,Ramagundam
BH000884,C00231,D00307,35.85,Nangloi Jat
BH000885,C00835,D00856,52.21,Mango
BH000886,C00918,D01307,57.33,Kulti
BH000887,C00143,D00228,61.09,Ahmednagar
BH000888,C00200,D01232,81.1,Durg
BH000889,C01638,D00594,29.57,Bhimavaram
BH000890,C01910,D01277,15.8,Gopalpur
BH000891,C01253,D00692,32.2,Meerut
BH000892,C01977,D00332,60.81,Bhopal
BH000893,C00251,D00130,83.15,Singrauli
BH000894,C01756,D00584,22.37,Panvel
BH000895,C00900,D00344,68.46,Munger
BH000896,C01228,D01476,98.1,Secunderabad
BH000897,C00606,D00452,20.34,Darbhanga
BH000898,C00475,D00679,65.02,Parbhani
BH000899,C00533,D00982,90.78,Giridih
BH000900,C01365,D01306,41.28,Kadapa
BH000901,C00535,D00495,84.25,Jehanabad
BH000902,C01776,D01042,96.38,Adoni
BH000903,C01003,D00921,10.84,Visakhapatnam
BH000904,C00404,D00303,75.43,Kishanganj
BH000905,C01707,D00618,27.14,Junagadh
BH000906,C00063,D00013,92.56,Guntur
BH000907,C00071,D00793,90.57,Dibrugarh
BH000908,C00587,D00197,44.71,Akola
BH000909,C01674,D01317,86.33,Coimbatore
BH000910,C00989,D00299,32.32,Nagercoil
BH000911,C01682,D00963,79.01,Vellore
BH000912,C01550,D01054,24.2,Bareilly
BH000913,C00270,D00671,13.51,Bhimavaram
BH000914,C01796,D00896,7.63,Coimbatore
BH000915,C00931,D01228,94.97,Amroha
BH000916,C00762,D00333,88.47,Bhilai
BH000917,C01143,D00961,74.35,Patna
BH000918,C00662,D01093,3.86,Giridih
BH000919,C00993,D00888,24.89,Bhopal
BH000920,C00236,D01243,99.62,Hapur
BH000921,C01742,D00260,98.76,Nanded
BH000922,C01735,D00742,50.42,Ajmer
BH000923,C01647,D00679,34.84,Deoghar
BH000924,C01275,D00894,75.92,Muzaffarpur
BH000925,C01585,D00847,17.86,Pondicherry
BH000926,C01006,D00984,51.99,Bhusawal
BH000927,C00915,D00970,57.54,Avadi
BH000928,C01020,D00375,30.15,Indore
BH000929,C00339,D00060,5.12,Jamnagar
BH000930,C01728,D00669,33.57,Ramgarh
BH000931,C01475,D01019,54.7,Panihati
BH000932,C00235,D00390,36.58,Mahbubnagar
BH000933,C01078,D00775,24.29,Erode
BH000934,C00197,D00384,95.3,Begusarai
BH000935,C01988,D00858,84.85,Jammu
BH000936,C01250,D00323,57.99,Ambarnath
BH000937,C00807,D00305,92.15,Vasai-Virar
BH000938,C01540,D01428,72.79,Madurai
BH000939,C01452,D00678,64.19,Jamnagar
BH000940,C01399,D00608,1.41,Kozhikode
BH000941,C00584,D00085,33.65,Nagercoil
BH000942,C00847,D00092,92.8,Bhatpara
BH000943,C01012,D00549,88.79,Pimpri-Chinchwad
BH000944,C00028,D01001,62.12,Salem
BH000945,C01875,D00548,47.68,Tenali
BH000946,C00015,D01274,59.27,Nanded
BH000947,C01462,D01040,52.3,Cuttack
BH000948,C00799,D01412,13.28,Mehsana
BH000949,C00440,D01355,45.13,Arrah
BH000950,C00690,D00049,78.2,Guntur
BH000951,C00677,D00138,4.77,Dindigul
BH000952,C00812,D00682,0.49,Mango
BH000953,C00881,D01309,74.74,Tiruchirappalli
BH000954,C00939,D01415,41.51,Anantapuram
BH000955,C01457,D01328,44.11,Chennai
BH000956,C01932,D00853,36.24,Belgaum
BH000957,C00137,D01008,71.77,Faridabad
BH000958,C00284,D00303,42.65,Avadi
BH000959,C01095,D01242,53.93,Tezpur
BH000960,C01342,D00516,78.53,Anantapur
BH000961,C01284,D01083,91.1,Junagadh
BH000962,C00265,D01235,64.76,Madhyamgram
BH000963,C00848,D00835,3.76,Gandhinagar
BH000964,C01035,D00467,5.88,Sri Ganganagar
BH000965,C00343,D00794,49.69,Thiruvananthapuram
BH000966,C00860,D00881,97.54,Jamshedpur
BH000967,C00278,D00771,17.0,Erode
BH000968,C01001,D01202,99.74,Motihari
BH000969,C01695,D00215,41.85,Darbhanga
BH000970,C00749,D00046,10.69,Solapur
BH000971,C01389,D00337,35.33,Gorakhpur
BH000972,C01254,D00189,33.83,Dehradun
BH000973,C00067,D01155,79.43,Bharatpur
BH000974,C00622,D01441,54.7,Bettiah
BH000975,C01742,D00260,61.98,Hapur
BH000976,C01987,D01298,95.12,Chittoor
BH000977,C01672,D00431,9.19,Muzaffarnagar
BH000978,C01104,D00109,31.82,Ranchi
BH000979,C01407,D00816,2.08,Jorhat
BH000980,C01190,D00727,93.32,Rampur
BH000981,C01470,D01258,43.16,Siliguri
BH000982,C01937,D00821,98.77,Cuttack
BH000983,C00032,D01099,83.72,Ranchi
BH000984,C01636,D01321,22.77,Jabalpur
BH000985,C01322,D01373,67.23,Phagwara
BH000986,C00685,D00342,49.78,Buxar
BH000987,C00687,D00151,75.89,Sambhal
BH000988,C00836,D00019,90.49,Bhopal
BH000989,C00019,D00839,14.16,Sasaram
BH000990,C00669,D00961,34.31,Delhi
BH000991,C01061,D00715,50.38,Khandwa
BH000992,C01739,D00126,1.38,Kota
BH000993,C00670,D00271,59.06,Bhagalpur
BH000994,C01197,D00773,49.52,Sultan Pur Majra
BH000995,C00291,D00662,16.63,Mau
BH000996,C00018,D01339,60.82,Hapur
BH000997,C00752,D00829,48.11,Hubli–Dharwad
BH000998,C01415,D01099,26.89,Munger
BH000999,C00016,D00866,49.4,Aurangabad
BH001000,C00278,D00771,46.49,Bangalore
BH001001,C01772,D01214,45.36,Ranchi
BH001002,C01336,D01291,10.13,Ichalkaranji
BH001003,C00796,D01242,44.67,Kakinada
BH001004,C01247,D00055,27.18,Mumbai
BH001005,C01789,D00520,0.15,Barasat
BH001006,C01785,D00036,19.48,Patiala
BH001007,C00520,D01285,70.15,Dewas
BH001008,C00999,D00873,7.94,Thiruvananthapuram
BH001009,C01690,D01407,6.02,Kollam
BH001010,C01615,D00109,23.92,Ozhukarai
BH001011,C01106,D00259,3.95,Gurgaon
BH001012,C00105,D00320,40.32,Kirari Suleman Nagar
BH001013,C00225,D00306,55.82,Hapur
BH001014,C00365,D00001,88.99,Gorakhpur
BH001015,C00255,D00976,52.02,Aligarh
BH001016,C01891,D01120,46.93,Nangloi Jat
BH001017,C00047,D00360,67.7,Madhyamgram
BH001018,C01791,D01150,20.89,Bhagalpur
BH001019,C00237,D00892,64.66,Bardhaman
BH001020,C00847,D00583,10.58,Chittoor
BH001021,C01497,D01299,4.25,Malegaon
BH001022,C01218,D00254,2.75,Noida
BH001023,C01909,D00871,72.31,Karimnagar
BH001024,C01893,D00880,52.63,Bhind
BH001025,C00665,D00558,49.46,Muzaffarpur
BH001026,C00123,D00312,57.44,Ballia
BH001027,C00874,D01498,63.42,Thanjavur
BH001028,C00656,D00036,65.76,Hospet
BH001029,C01979,D00868,94.27,Phusro
BH001030,C00952,D00380,28.04,Khora 
BH001031,C00529,D00657,16.77,Alwar
BH001032,C01184,D00268,16.04,Jalandhar
BH001033,C00884,D00554,79.53,Kochi
BH001034,C01075,D00885,36.67,Arrah
BH001035,C00724,D00774,79.34,Amaravati
BH001036,C01485,D00781,19.06,Panchkula
BH001037,C00304,D01071,74.51,Cuttack
BH001038,C00691,D00407,80.81,Tiruvottiyur
BH001039,C01744,D00702,48.08,Mirzapur
BH001040,C00430,D00296,45.1,Hubli–Dharwad
BH001041,C01876,D01206,98.27,Karaikudi
BH001042,C01108,D00152,82.24,Pune
BH001043,C00323,D00040,51.53,Delhi
BH001044,C01564,D00170,62.74,Jamalpur
BH001045,C01813,D01293,96.79,Ranchi
BH001046,C01624,D01181,68.81,Silchar
BH001047,C00050,D00598,9.5,New Delhi
BH001048,C00658,D00138,20.73,Guntur
BH001049,C01614,D00210,39.31,Bidar
BH001050,C00883,D00491,80.67,Nandyal
BH001051,C01764,D00055,63.54,Hyderabad
BH001052,C00419,D00086,71.0,Sangli-Miraj & Kupwad
BH001053,C00987,D00564,98.68,Karnal
BH001054,C01958,D00233,32.35,Durg
BH001055,C01541,D00581,76.83,Sangli-Miraj & Kupwad
BH001056,C00194,D00540,79.55,Proddatur
BH001057,C01299,D01346,67.75,Thiruvananthapuram
BH001058,C00784,D01405,63.99,Jalgaon
BH001059,C00385,D00886,95.89,Tirupati
BH001060,C00180,D01255,37.26,Kottayam
BH001061,C01178,D01268,76.96,Bhopal
BH001062,C01690,D01407,76.92,Imphal
BH001063,C01237,D01440,26.87,Singrauli
BH001064,C01892,D01476,56.67,Ahmedabad
BH001065,C01993,D00019,58.76,Tumkur
BH001066,C01267,D00815,3.36,Berhampur
BH001067,C00458,D00193,56.65,Loni
BH001068,C00366,D01493,59.85,Ujjain
BH001069,C00329,D00166,75.94,Amravati
BH001070,C01402,D00603,1.48,Durgapur
BH001071,C00968,D00235,6.28,Bhagalpur
BH001072,C00342,D00231,6.54,Durg
BH001073,C00553,D00467,42.24,Etawah
BH001074,C01548,D00014,4.1,Dewas
BH001075,C01450,D01110,70.01,Bettiah
BH001076,C00292,D00254,77.13,Ambala
BH001077,C00935,D00162,25.07,Chittoor
BH001078,C01634,D00856,29.44,Ranchi
BH001079,C00975,D01498,40.97,Khora 
BH001080,C00948,D01110,24.02,Srinagar
BH001081,C00207,D00705,84.98,Allahabad
BH001082,C00051,D00377,67.98,Miryalaguda
BH001083,C00544,D01410,56.63,Phusro
BH001084,C01934,D01434,84.77,Ludhiana
BH001085,C01016,D01162,27.8,Kamarhati
BH001086,C00511,D01045,84.69,Ulhasnagar
BH001087,C01419,D01243,19.9,Raiganj
BH001088,C01523,D00232,27.97,Gangtok
BH001089,C01937,D00821,79.13,Pudukkottai
BH001090,C01667,D00036,42.05,Secunderabad
BH001091,C00228,D01215,5.29,Vijayawada
BH001092,C00982,D00700,99.05,Nashik
BH001093,C00292,D00254,53.36,Kumbakonam
BH001094,C01256,D00603,19.16,Phusro
BH001095,C01317,D00937,59.05,Bhilai
BH001096,C00034,D00245,98.85,Sambalpur
BH001097,C00528,D00885,85.3,Karimnagar
BH001098,C00215,D01024,37.11,Sangli-Miraj & Kupwad
BH001099,C00619,D01261,67.25,Anantapuram
BH001100,C01238,D01221,61.57,Sonipat
BH001101,C00662,D01093,5.47,Ujjain
BH001102,C00511,D01045,24.65,Rewa
BH001103,C00065,D00794,57.69,Udupi
BH001104,C01345,D01204,93.78,Loni
BH001105,C00851,D00473,1.11,Machilipatnam
BH001106,C00267,D00566,2.74,Salem
BH001107,C01688,D00237,60.68,Chennai
BH001108,C01783,D00409,84.33,Ajmer
BH001109,C01571,D00269,73.53,Raipur
BH001110,C01801,D00545,93.05,Aurangabad
BH001111,C00782,D00067,24.55,Mahbubnagar
BH001112,C00924,D00697,2.27,Salem
BH001113,C00950,D01211,76.59,Kavali
BH001114,C01920,D00522,30.28,Mau
BH001115,C00490,D00043,96.72,North Dumdum
BH001116,C01449,D00881,69.87,Tadepalligudem
BH001117,C01406,D01397,44.56,Hosur
BH001118,C00820,D00707,32.04,Morena
BH001119,C01771,D00918,80.59,Shimla
BH001120,C01760,D00890,5.2,Ramgarh
BH001121,C01915,D00335,90.82,Chittoor
BH001122,C01186,D00635,72.79,Gangtok
BH001123,C01483,D01425,38.44,Pimpri-Chinchwad
BH001124,C00255,D01299,6.27,Vadodara
BH001125,C00062,D00213,99.96,Siliguri
BH001126,C00275,D01224,36.68,Jamalpur
BH001127,C01025,D00384,34.89,Malegaon
BH001128,C00073,D00932,93.93,Tadipatri
BH001129,C01826,D00204,7.3,Bulandshahr
BH001130,C00483,D01399,33.45,Madurai
BH001131,C01697,D01265,6.28,Jalna
BH001132,C00109,D00648,65.36,Cuttack
BH001133,C00245,D00694,32.97,Kalyan-Dombivli
BH001134,C00516,D00387,12.66,Thiruvananthapuram
BH001135,C00427,D00463,1.35,Jammu
BH001136,C00534,D01324,95.07,Bharatpur
BH001137,C00916,D01130,54.1,Saharanpur
BH001138,C00761,D00613,38.24,Mau
BH001139,C01319,D00357,44.09,Bardhaman
BH001140,C01133,D01377,25.4,Chinsurah
BH001141,C00118,D00744,11.25,Bhiwandi
BH001142,C00323,D00811,95.14,Guntur
BH001143,C01631,D01338,41.25,Agra
BH001144,C01682,D00170,9.02,Vijayawada
BH001145,C00558,D01225,45.28,Tenali
BH001146,C00196,D00254,67.18,Rajahmundry
BH001147,C01008,D00036,55.5,Rajpur Sonarpur
BH001148,C00367,D00110,17.58,Malegaon
BH001149,C01994,D00872,67.74,Bilaspur
BH001150,C01357,D01254,40.77,Nagpur
BH001151,C01596,D00773,1.85,Hosur
BH001152,C00960,D00122,82.12,Kota
BH001153,C01905,D00085,14.78,Amaravati
BH001154,C00224,D00649,22.74,Sambalpur
BH001155,C01962,D00863,32.54,Bokaro
BH001156,C00002,D00937,9.29,Nizamabad
BH001157,C00674,D01455,84.49,Firozabad
BH001158,C01787,D01386,43.36,Bharatpur
BH001159,C01408,D01095,45.56,Malegaon
BH001160,C01663,D00763,92.7,Katihar
BH001161,C00036,D00412,16.28,Bahraich
BH001162,C01110,D00172,75.52,Mumbai
BH001163,C01641,D01021,78.25,Farrukhabad
BH001164,C01572,D00650,61.36,Karnal
BH001165,C01611,D01267,45.84,Chapra
BH001166,C00337,D00805,94.78,Bareilly
BH001167,C00654,D00361,51.82,Fatehpur
BH001168,C01437,D00672,42.04,Suryapet
BH001169,C01179,D01487,32.28,Shahjahanpur
BH001170,C01649,D00960,56.99,Gaya
BH001171,C01021,D00007,12.11,Ahmednagar
BH001172,C00446,D00086,32.18,Rajkot
BH001173,C01106,D00259,18.93,Pimpri-Chinchwad
BH001174,C01831,D00661,13.33,Jaunpur
BH001175,C01423,D00060,54.67,Baranagar
BH001176,C00007,D01256,58.98,Raipur
BH001177,C00560,D01410,46.63,Jalandhar
BH001178,C00842,D01035,80.15,Moradabad
BH001179,C01482,D00756,54.74,Machilipatnam
BH001180,C01292,D01157,21.67,Nanded
BH001181,C01033,D00094,12.74,Chandrapur
BH001182,C00800,D00806,13.6,Kulti
BH001183,C00521,D00300,73.2,Jabalpur
BH001184,C01700,D00510,58.41,Haridwar
BH001185,C00246,D01267,33.77,Mehsana
BH001186,C01416,D00535,19.05,Bangalore
