transaction_id,customer_id,device_id,receiver_account,transaction_amount,transaction_timestamp,fraud_flag
T0000387,C01649,D01020,B000553,49.7,2026-01-12 05:23:22,0
T0000388,C00898,D00062,B002620,29.3,2025-09-29 19:56:17,0
T0000389,C00077,D00796,B001305,208.31,2025-08-29 22:58:21,1
T0000390,C00468,D00949,B000670,246.63,2026-03-16 02:33:26,0
T0000391,C01146,D00006,B001386,698.55,2026-06-02 14:42:17,0
T0000392,C01540,D00307,B000654,79.81,2026-03-14 12:51:54,0
T0000393,C00274,D01323,B000958,69.79,2026-01-18 05:08:46,1
T0000394,C00034,D00245,B002350,224.69,2026-05-25 13:19:42,0
T0000395,C00442,D00615,B000941,62.51,2025-09-26 17:07:49,1
T0000396,C00405,D01384,B001807,400.52,2025-11-03 04:30:45,1
T0000397,C01418,D00697,B001753,293.23,2026-06-05 07:04:39,0
T0000398,C00748,D00572,B001749,84.05,2025-09-20 22:57:34,0
T0000399,C00980,D01426,B001292,208.47,2025-11-02 19:02:30,0
T0000400,C01533,D00444,B002629,210.69,2025-10-13 04:37:40,0
T0000401,C00115,D00185,B000709,16.33,2026-04-25 16:32:19,0
T0000402,C01505,D00990,B000699,349.27,2025-09-04 13:19:49,0
T0000403,C00444,D01208,B000540,105.56,2025-08-02 11:40:37,1
T0000404,C01107,D00104,B002382,262.7,2025-08-31 08:27:45,0
T0000405,C01633,D00656,B001078,57.86,2025-09-30 01:31:43,0
T0000406,C00335,D00413,B001530,338.82,2026-04-15 23:21:23,1
T0000407,C01668,D00484,B001061,73.95,2025-12-09 16:01:10,0
T0000408,C01120,D00944,B000417,1.63,2025-06-30 19:47:06,0
T0000409,C00976,D00447,B002029,353.69,2025-10-23 19:06:37,0
T0000410,C00534,D01324,B002461,14.36,2026-05-25 21:08:53,0
T0000411,C00375,D00063,B001944,57.7,2026-04-15 13:38:06,0
T0000412,C00466,D01037,B002776,449.55,2026-01-14 18:42:01,0
T0000413,C00304,D01071,B000263,451.19,2025-12-06 08:15:46,0
T0000414,C00649,D00291,B002396,127.8,2025-11-12 22:54:24,0
T0000415,C00703,D01311,B002187,149.88,2026-03-24 09:47:04,0
T0000416,C00522,D00298,B000604,89.25,2025-09-02 01:04:30,0
T0000417,C00995,D00940,B001849,52.05,2026-06-02 09:56:59,0
T0000418,C01927,D01263,B000409,59.77,2025-12-07 11:08:13,0
T0000419,C00177,D00699,B001876,167.45,2025-06-12 11:46:56,0
T0000420,C00086,D00745,B002820,209.38,2025-10-28 07:48:28,0
T0000421,C01654,D00747,B002743,235.23,2025-07-04 20:42:07,0
T0000422,C01999,D00971,B000203,233.82,2025-11-02 02:01:08,0
T0000423,C00993,D00888,B002578,14.35,2025-12-02 01:04:21,0
T0000424,C01226,D01035,B002408,102.31,2025-12-15 03:46:57,0
T0000425,C01265,D01066,B000730,8.89,2025-12-18 18:16:33,0
T0000426,C01506,D00704,B000708,119.62,2025-12-12 08:35:25,0
T0000427,C01855,D00533,B001043,87.38,2025-10-09 18:22:32,0
T0000428,C01142,D00644,B000088,327.99,2026-02-01 12:34:40,0
T0000429,C00593,D00473,B001539,64.83,2025-08-08 16:00:35,0
T0000430,C01391,D00001,B001068,18.68,2026-03-17 10:33:42,0
T0000431,C01324,D01066,B000788,23.15,2026-01-28 02:18:59,0
T0000432,C01516,D01145,B000801,215.01,2026-03-21 23:48:44,0
T0000433,C00594,D01267,B000076,144.44,2026-06-03 19:20:14,0
T0000434,C01722,D01222,B002455,15.99,2026-05-24 04:38:35,0
T0000435,C00678,D00279,B000086,13.18,2026-02-23 16:14:08,0
T0000436,C00022,D01000,B001547,181.08,2026-02-24 18:53:02,0
T0000437,C01402,D01046,B000312,11.33,2026-04-23 15:56:03,0
T0000438,C00389,D00548,B001055,258.78,2025-08-31 03:36:55,0
T0000439,C01851,D00046,B002600,183.75,2025-07-03 16:38:28,0
T0000440,C00328,D00716,B001697,12.73,2026-04-03 05:15:37,0
T0000441,C00379,D00560,B001943,13.3,2025-10-12 02:44:58,0
T0000442,C00350,D00471,B002324,647.32,2026-03-30 23:29:02,0
T0000443,C00857,D00084,B001431,70.33,2025-11-08 17:14:58,0
T0000444,C00291,D00662,B001944,69.46,2026-04-20 14:39:27,0
T0000445,C01900,D01188,B001171,251.34,2025-06-23 23:16:12,0
T0000446,C00661,D01482,B000622,441.32,2026-01-18 14:32:29,0
T0000447,C00647,D01076,B001001,640.32,2026-01-15 08:16:04,0
T0000448,C01475,D01036,B000706,209.98,2025-09-20 16:56:00,0
T0000449,C01481,D01398,B000737,70.8,2025-12-07 06:34:08,1
T0000450,C00773,D00689,B001062,13.08,2025-06-29 23:53:22,0
T0000451,C00056,D00294,B001029,225.19,2025-11-02 02:49:17,0
T0000452,C00457,D00503,B002440,122.6,2026-01-17 04:07:26,0
T0000453,C01743,D01088,B000644,82.8,2026-02-02 19:19:12,1
T0000454,C01316,D00318,B000622,355.24,2025-06-14 13:19:28,0
T0000455,C01698,D00066,B001525,17.68,2025-08-24 18:57:51,0
T0000456,C01048,D00429,B000462,101.78,2025-07-20 05:30:25,0
T0000457,C01103,D01331,B002226,1.71,2025-11-09 02:16:17,0
T0000458,C01023,D00699,B000035,94.85,2026-03-14 07:56:04,0
T0000459,C01194,D00756,B001074,8.69,2025-09-11 04:00:53,0
T0000460,C00120,D01441,B001252,18.97,2025-10-14 10:00:56,0
T0000461,C01715,D00308,B002412,18.75,2026-04-04 20:49:01,0
T0000462,C01901,D01112,B002040,157.14,2025-08-16 03:45:36,0
T0000463,C01075,D00885,B001285,205.59,2026-01-29 00:53:01,0
T0000464,C01590,D00390,B002613,131.33,2026-04-30 07:12:14,0
T0000465,C01937,D00821,B000487,491.21,2026-04-28 14:20:03,0
T0000466,C01484,D00062,B002698,70.47,2025-12-09 21:03:38,0
T0000467,C01251,D01036,B001787,50.47,2026-03-18 02:49:56,0
T0000468,C00367,D00327,B000071,304.43,2025-09-20 22:04:05,0
T0000469,C00131,D00081,B002506,37.96,2026-04-30 14:53:41,0
T0000470,C00445,D01301,B001990,495.43,2026-06-02 19:20:52,0
T0000471,C01879,D01190,B000056,1.83,2026-01-26 14:46:57,0
T0000472,C01691,D00840,B002434,525.38,2026-03-17 06:01:13,0
T0000473,C00569,D00992,B002105,6.62,2025-11-16 01:55:02,0
T0000474,C00228,D01215,B001971,332.66,2026-01-27 13:37:21,0
T0000475,C00043,D01223,B000256,112.52,2025-07-20 18:50:16,1
T0000476,C01918,D00835,B002209,743.52,2025-10-15 21:32:40,0
T0000477,C01115,D00452,B000395,11.5,2026-04-21 06:21:34,1
T0000478,C01294,D00373,B000736,121.07,2025-08-01 00:43:32,0
T0000479,C01816,D00353,B002253,522.54,2026-01-28 14:21:03,0
T0000480,C01916,D00222,B000663,111.07,2025-07-12 20:35:42,0
T0000481,C01726,D00291,B002313,148.89,2026-06-05 18:50:41,0
T0000482,C00128,D01414,B002188,178.49,2026-06-03 08:20:12,0
T0000483,C00336,D00686,B001000,90.92,2026-04-27 20:19:32,0
T0000484,C00364,D00023,B002055,148.15,2025-12-24 13:36:55,0
T0000485,C00790,D00394,B001982,131.67,2025-11-18 04:59:59,0
T0000486,C01530,D00181,B002601,347.13,2025-07-18 14:52:38,0
T0000487,C01293,D00586,B001649,6.98,2026-06-02 20:25:50,0
T0000488,C00932,D00195,B002262,49.48,2025-12-03 15:42:33,0
T0000489,C01592,D01243,B000425,450.6,2026-04-27 23:13:33,0
T0000490,C01360,D00929,B000925,331.45,2025-08-09 02:05:24,0
T0000491,C00313,D00919,B002082,91.23,2025-08-01 01:03:31,0
T0000492,C00459,D00691,B001889,145.19,2026-05-04 22:44:33,0
T0000493,C01492,D00374,B001333,48.73,2025-09-04 01:48:12,0
T0000494,C01566,D00013,B001976,31.26,2025-08-11 07:33:30,0
T0000495,C00195,D01111,B002577,93.46,2025-08-07 13:19:20,0
T0000496,C01691,D00956,B002601,65.39,2026-02-26 12:04:13,0
T0000497,C01103,D01331,B001092,131.44,2025-12-15 00:45:02,0
T0000498,C00154,D00539,B001822,12.14,2026-05-18 11:31:35,0
T0000499,C00240,D00663,B002846,549.74,2025-07-08 08:16:30,0
T0000500,C01987,D01298,B002185,642.58,2025-11-18 06:56:56,0
T0000501,C01109,D01104,B002038,179.68,2026-06-02 02:28:51,0
T0000502,C01384,D00644,B002998,115.21,2026-02-06 22:36:57,0
T0000503,C00801,D00334,B001636,55.56,2025-10-03 14:44:23,0
T0000504,C01565,D00877,B001450,252.14,2025-09-24 22:17:01,0
T0000505,C00193,D00013,B000837,173.15,2026-06-07 13:43:35,0
T0000506,C01039,D00090,B000916,26.62,2026-03-04 16:13:29,0
T0000507,C01375,D01008,B000037,362.75,2025-10-09 00:46:52,0
T0000508,C01512,D01147,B002373,259.35,2025-09-06 01:37:39,0
T0000509,C00047,D00360,B001947,448.76,2026-03-05 11:01:50,0
T0000510,C01265,D01066,B001248,194.04,2025-08-25 23:56:32,1
T0000511,C00897,D00981,B001985,142.56,2026-06-08 10:04:42,1
T0000512,C00008,D01412,B002785,81.26,2025-11-08 12:46:18,0
T0000513,C01146,D00006,B002339,404.85,2026-05-18 13:08:02,0
T0000514,C00565,D01481,B000793,301.56,2025-12-28 18:14:54,0
T0000515,C01643,D00006,B000461,6.94,2026-02-21 19:42:48,0
T0000516,C00497,D00973,B002126,4.01,2026-02-22 12:26:32,0
T0000517,C00704,D00606,B002382,70.85,2026-01-31 01:26:01,0
T0000518,C01093,D00353,B001200,249.55,2025-08-13 08:32:58,0
T0000519,C01094,D00572,B001295,654.64,2025-08-02 00:47:50,1
T0000520,C01239,D00851,B002109,24.45,2026-02-28 01:44:03,0
T0000521,C01794,D01244,B000701,135.26,2025-09-26 03:24:05,0
T0000522,C01818,D01247,B000572,71.92,2026-06-03 18:16:50,0
T0000523,C00081,D01456,B002265,525.56,2026-01-15 08:28:43,0
T0000524,C00126,D00840,B000734,276.89,2025-10-19 20:21:36,0
T0000525,C01708,D00307,B000428,273.33,2025-09-14 13:10:13,0
T0000526,C00002,D00937,B000169,94.86,2026-01-30 22:24:02,0
T0000527,C00625,D00425,B001941,80.38,2025-12-07 23:26:26,0
T0000528,C01751,D00831,B001704,47.91,2026-03-12 10:53:46,0
T0000529,C00485,D01436,B001832,8.7,2025-09-06 15:44:28,0
T0000530,C01875,D00548,B001029,300.06,2025-08-29 16:46:30,1
T0000531,C00707,D01226,B001652,251.42,2025-10-17 23:28:42,0
T0000532,C01820,D01242,B000071,1225.87,2025-08-29 08:07:10,0
T0000533,C01947,D01427,B000398,854.23,2025-12-12 12:39:15,0
T0000534,C01572,D00650,B001796,121.6,2025-12-13 03:32:59,0
T0000535,C01362,D01193,B002333,219.79,2025-07-13 03:33:27,1
T0000536,C01559,D01371,B000080,434.43,2025-11-28 01:57:54,0
T0000537,C01088,D01462,B002633,284.22,2025-11-28 06:58:24,0
T0000538,C00064,D01153,B000836,42.62,2025-07-10 00:27:51,0
T0000539,C01820,D00809,B001591,89.82,2025-09-22 13:14:58,0
T0000540,C00621,D00764,B002439,20.74,2026-03-03 10:26:46,0
T0000541,C00806,D00493,B001405,462.03,2026-03-08 15:58:30,0
T0000542,C01145,D01228,B001533,139.78,2026-03-14 18:21:09,0
T0000543,C01926,D00537,B000517,38.94,2026-05-12 03:06:27,0
T0000544,C01865,D00175,B001787,167.07,2026-05-01 17:02:18,0
T0000545,C00281,D00607,B000731,144.4,2025-10-21 11:07:06,0
T0000546,C01752,D01311,B000033,66.51,2025-07-24 01:39:17,0
T0000547,C00442,D00795,B001208,18.08,2025-11-07 00:42:03,0
T0000548,C00061,D00079,B001968,167.02,2025-12-30 00:45:58,0
T0000549,C00622,D01441,B001334,110.19,2026-02-18 13:14:46,0
T0000550,C00457,D00503,B000395,221.97,2025-10-12 06:32:08,0
T0000551,C01675,D00343,B001281,110.15,2026-03-26 14:56:57,1
T0000552,C01701,D01495,B001178,286.77,2025-09-14 10:22:16,0
T0000553,C00713,D01457,B002874,120.41,2025-10-30 20:06:54,0
T0000554,C01843,D00057,B002616,123.47,2025-08-10 07:44:16,0
T0000555,C00262,D00642,B000279,313.91,2026-04-16 01:39:14,0
T0000556,C01596,D00773,B002622,77.5,2026-03-15 14:14:06,0
T0000557,C01987,D01298,B001744,21.58,2026-02-03 11:00:25,0
T0000558,C01098,D00187,B002277,4.38,2026-02-25 16:43:55,0
T0000559,C01383,D00183,B000701,211.06,2025-11-27 16:39:46,0
T0000560,C01370,D01487,B001419,145.26,2026-01-24 10:52:48,0
T0000561,C01760,D00006,B000474,182.65,2025-12-03 08:49:34,0
T0000562,C00672,D00572,B000345,35.92,2025-08-19 16:57:11,0
T0000563,C00113,D00044,B002168,21.99,2026-04-30 09:35:21,0
T0000564,C00097,D00616,B000380,2.2,2025-11-01 21:45:05,0
T0000565,C00931,D00206,B000944,64.75,2025-06-10 04:58:13,0
T0000566,C01308,D01167,B000579,133.71,2025-09-25 16:40:56,0
T0000567,C01790,D00419,B001890,74.7,2025-07-17 05:40:43,0
T0000568,C01190,D00727,B002340,86.3,2026-04-20 23:22:38,0
T0000569,C00533,D00982,B002471,351.76,2025-10-24 07:23:07,0
T0000570,C00683,D01241,B002189,64.22,2025-08-15 06:51:14,1
T0000571,C00400,D01488,B001726,108.23,2025-08-06 01:04:39,0
T0000572,C01613,D00929,B000982,229.63,2025-10-23 18:06:12,0
T0000573,C01068,D00405,B000154,75.76,2026-02-18 01:05:18,0
T0000574,C01037,D01158,B002281,145.96,2026-03-19 04:10:44,1
T0000575,C01627,D00875,B001947,297.47,2025-07-31 19:40:11,0
T0000576,C00585,D00569,B002803,447.93,2025-08-30 22:20:31,1
T0000577,C00372,D00072,B001253,23.86,2026-03-24 03:23:55,0
T0000578,C01704,D01099,B002986,391.75,2025-07-10 15:10:15,0
T0000579,C01664,D00379,B000803,101.63,2026-05-30 03:59:51,0
T0000580,C00220,D00826,B001960,44.81,2025-08-02 16:37:40,0
T0000581,C00572,D00518,B001963,92.19,2025-10-17 15:13:40,0
T0000582,C00776,D00207,B001629,587.05,2026-03-13 01:27:41,0
T0000583,C00134,D00041,B001623,101.77,2026-04-14 10:34:32,0
T0000584,C01239,D01272,B001541,59.79,2025-11-02 00:44:47,0
T0000585,C00881,D00141,B001399,150.52,2026-03-16 17:44:18,1
T0000586,C01204,D01486,B000460,41.19,2026-04-11 03:45:03,1
T0000587,C01220,D01293,B002366,11.83,2026-01-21 18:34:54,1
T0000588,C01856,D00284,B002801,20.7,2026-03-04 11:13:50,0
T0000589,C00336,D00525,B002214,20.55,2025-11-30 18:10:39,0
T0000590,C01359,D00659,B001178,24.71,2026-02-19 22:06:49,0
T0000591,C00604,D00496,B002108,22.42,2025-09-24 18:39:42,0
T0000592,C00610,D00438,B002745,153.61,2025-12-29 04:41:27,0
T0000593,C00938,D01125,B000700,30.11,2026-05-18 14:24:37,0
T0000594,C01796,D00807,B002009,63.62,2025-09-18 02:56:37,0
T0000595,C01455,D01226,B002130,340.65,2026-06-02 23:11:04,0
T0000596,C01062,D00056,B002427,96.36,2025-11-03 03:51:11,1
T0000597,C00294,D00978,B002392,165.19,2025-07-17 03:53:45,0
T0000598,C01104,D01061,B002714,28.37,2025-07-15 18:44:34,0
T0000599,C01718,D01435,B001226,32.03,2025-11-19 19:39:47,0
T0000600,C00385,D00954,B001893,6.26,2026-01-26 12:23:44,1
T0000601,C00673,D00932,B001076,27.76,2025-07-20 12:09:43,0
T0000602,C01661,D01037,B000845,48.98,2026-05-02 22:28:33,0
T0000603,C01558,D01447,B001603,29.22,2025-10-27 10:43:18,0
T0000604,C00215,D01024,B000892,13.93,2025-08-29 13:44:58,0
T0000605,C00430,D00296,B001780,19.28,2026-03-06 04:18:16,0
T0000606,C00234,D00325,B002498,92.64,2025-08-23 19:48:15,0
T0000607,C01007,D00898,B001379,34.66,2025-10-29 18:33:23,0
T0000608,C01818,D01247,B002529,67.95,2026-04-22 20:33:29,0
T0000609,C01775,D00173,B000684,105.0,2026-02-06 12:44:26,0
T0000610,C00912,D00275,B001518,175.87,2025-09-06 07:01:34,0
T0000611,C01148,D00700,B002397,6.02,2026-05-11 16:39:36,0
T0000612,C01686,D01297,B000553,240.97,2025-10-29 23:45:13,0
T0000613,C01034,D00966,B001904,148.29,2025-12-12 21:22:20,0
T0000614,C00025,D01358,B000519,12.79,2026-02-17 13:24:00,0
T0000615,C00041,D00893,B000500,310.22,2026-03-10 22:35:28,0
T0000616,C01613,D01347,B002118,380.5,2026-02-08 15:10:41,0
T0000617,C01091,D01092,B001943,9.45,2026-03-06 08:17:51,0
T0000618,C01324,D01066,B000997,48.63,2026-03-15 09:47:52,0
T0000619,C00087,D01363,B001344,246.14,2025-10-24 08:40:00,0
T0000620,C01634,D00631,B002938,206.9,2025-11-26 05:46:21,0
T0000621,C00581,D00793,B002905,30.6,2026-04-15 01:13:17,0
T0000622,C01464,D00188,B000286,35.23,2026-05-15 13:08:37,0
T0000623,C01911,D00183,B001647,69.42,2025-10-10 15:50:30,0
T0000624,C00901,D01272,B001429,99.4,2025-08-17 13:48:57,0
T0000625,C01228,D01132,B000857,144.45,2026-02-22 00:59:43,0
T0000626,C01636,D01010,B002512,69.05,2025-12-09 06:06:55,0
T0000627,C01116,D00184,B001763,93.13,2025-08-11 12:06:31,0
T0000628,C01297,D01174,B001009,206.43,2025-11-09 01:00:09,0
T0000629,C00685,D01031,B000981,5.61,2026-03-04 03:51:45,0
T0000630,C01164,D01279,B000474,43.64,2025-08-03 22:36:07,0
T0000631,C00595,D01169,B002781,187.42,2025-08-30 00:53:27,0
T0000632,C01352,D00793,B000983,338.37,2025-11-29 19:08:01,0
T0000633,C00373,D00539,B000379,107.52,2025-10-06 00:55:48,0
T0000634,C00864,D01230,B000020,113.93,2025-07-01 01:51:38,0
T0000635,C00511,D01045,B000337,17.0,2026-01-31 03:15:35,0
T0000636,C00523,D00979,B001078,88.97,2025-08-02 17:22:52,0
T0000637,C00157,D00165,B002554,114.09,2025-11-30 19:18:32,0
T0000638,C00946,D00219,B000839,41.65,2025-08-13 23:29:49,0
T0000639,C01787,D00728,B001678,47.05,2025-06-20 07:36:00,0
T0000640,C00088,D01482,B000154,71.05,2025-08-22 03:27:53,0
T0000641,C01148,D01304,B000877,3.04,2026-02-15 23:31:17,1
T0000642,C00293,D00669,B001730,58.31,2026-06-08 03:16:06,0
T0000643,C01756,D00762,B001062,35.63,2025-07-31 11:15:01,0
T0000644,C00929,D00672,B002372,59.51,2025-10-22 22:26:32,0
T0000645,C00650,D00381,B002357,19.13,2025-09-03 01:11:45,0
T0000646,C01633,D00656,B001648,331.81,2026-04-17 22:46:36,0
T0000647,C01549,D00740,B000710,135.06,2025-10-07 16:36:18,0
T0000648,C01564,D00170,B002086,170.49,2026-05-24 06:21:38,0
T0000649,C00553,D00642,B001437,233.51,2025-07-03 08:48:31,0
T0000650,C01448,D01095,B001347,103.51,2025-06-23 11:22:10,0
T0000651,C01829,D00546,B002011,13.64,2025-11-14 05:02:36,0
T0000652,C00545,D01424,B001971,115.54,2025-09-24 19:27:25,0
T0000653,C01966,D01228,B001572,132.59,2026-05-27 00:22:00,0
T0000654,C01681,D00011,B000144,205.23,2025-10-17 01:52:18,0
T0000655,C01940,D00848,B002142,84.76,2026-01-25 13:34:48,0
T0000656,C01039,D00420,B001925,20.47,2025-06-26 04:02:08,0
T0000657,C01531,D00221,B000912,50.06,2026-03-25 20:27:19,0
T0000658,C00440,D01355,B001946,67.67,2025-06-18 02:12:21,0
T0000659,C01699,D01356,B001078,155.73,2025-12-07 17:33:23,1
T0000660,C00026,D01306,B001430,126.87,2026-06-07 16:29:26,0
T0000661,C01692,D00236,B000095,66.03,2026-01-29 08:43:55,0
T0000662,C00262,D00642,B001084,645.93,2025-11-29 00:17:15,0
T0000663,C01987,D01298,B000278,139.62,2025-10-05 00:00:51,0
T0000664,C00349,D01327,B002504,40.62,2026-04-23 19:47:25,1
T0000665,C01337,D00444,B000549,16.1,2025-09-19 14:15:45,1
T0000666,C01553,D00877,B000114,24.88,2025-06-14 16:13:37,0
T0000667,C01014,D01349,B002885,42.35,2026-04-25 08:38:06,0
T0000668,C01158,D01495,B001521,26.27,2025-12-18 21:35:46,0
T0000669,C00492,D00971,B000244,30.97,2025-11-22 05:10:04,0
T0000670,C01464,D00732,B002599,50.34,2025-06-19 12:35:38,0
T0000671,C00296,D01288,B001908,28.56,2025-10-25 23:55:48,1
T0000672,C01496,D01308,B001597,340.61,2026-03-31 11:43:48,0
T0000673,C01773,D01475,B000727,12.55,2025-06-17 12:24:37,0
T0000674,C01016,D01162,B000760,111.51,2026-05-04 19:45:12,0
T0000675,C00543,D00963,B000877,79.25,2026-02-09 19:55:53,0
T0000676,C00205,D00133,B002548,605.8,2025-12-13 02:16:01,1
T0000677,C00395,D01466,B001768,17.82,2026-04-27 17:02:23,0
T0000678,C00782,D00067,B002512,76.09,2025-09-02 22:46:08,0
T0000679,C00818,D00070,B000696,523.36,2026-01-11 17:36:15,1
T0000680,C01905,D00467,B000131,300.94,2026-02-11 13:22:26,0
T0000681,C01597,D00017,B001697,254.8,2025-10-02 19:27:16,0
T0000682,C00144,D00657,B001677,44.74,2026-04-20 23:39:11,0
T0000683,C01195,D00383,B002026,28.11,2025-07-31 01:13:27,0
T0000684,C00642,D00075,B000524,165.68,2026-02-09 07:03:05,0
T0000685,C00684,D01073,B000107,397.56,2026-04-10 06:28:23,0
T0000686,C00443,D00623,B001741,122.05,2025-12-19 21:48:26,0
T0000687,C01341,D01171,B000384,127.16,2026-01-12 10:51:28,0
T0000688,C01108,D01114,B002087,49.27,2026-05-09 21:02:41,0
T0000689,C00155,D00083,B000761,220.12,2025-11-27 05:00:38,0
T0000690,C01648,D01366,B002908,31.06,2026-05-29 16:04:41,0
T0000691,C01523,D00153,B002032,58.66,2025-07-23 13:13:51,0
T0000692,C00343,D00794,B000026,83.12,2026-05-17 17:41:40,0
T0000693,C00628,D00473,B000593,106.27,2025-09-30 15:16:43,0
T0000694,C01556,D00573,B000540,41.64,2026-01-30 12:56:20,0
T0000695,C00296,D00053,B000064,18.3,2026-02-01 12:50:43,0
T0000696,C00371,D01339,B001106,141.48,2025-10-18 01:43:29,0
T0000697,C00291,D00662,B001250,51.08,2025-07-28 18:12:15,0
T0000698,C00914,D00239,B001540,130.57,2025-09-04 23:53:37,0
T0000699,C00427,D00463,B002563,25.15,2026-03-02 01:01:55,0
T0000700,C00194,D00540,B001927,98.42,2026-02-19 10:50:18,0
T0000701,C01335,D00775,B001230,114.08,2026-03-20 19:11:29,0
T0000702,C00050,D00598,B001413,7.98,2025-12-21 05:45:51,0
T0000703,C00736,D00002,B000152,61.56,2026-02-02 14:13:48,0
T0000704,C00218,D00088,B002200,21.65,2025-11-09 20:39:24,0
T0000705,C01724,D01017,B001761,9.82,2025-12-02 21:20:58,0
T0000706,C00829,D00514,B002195,690.18,2025-09-20 16:25:11,0
T0000707,C00523,D00979,B002105,58.37,2026-05-17 04:05:15,0
T0000708,C00260,D01249,B000241,249.01,2026-03-27 06:29:19,0
T0000709,C01025,D00384,B001061,44.08,2025-06-09 10:15:17,1
T0000710,C01535,D00860,B002693,171.62,2025-11-29 22:08:31,0
T0000711,C00182,D00409,B002010,214.21,2026-03-09 23:11:45,0
T0000712,C01734,D00111,B000026,135.82,2025-11-24 20:17:22,1
T0000713,C00827,D01434,B002168,95.68,2026-03-14 06:20:12,0
T0000714,C01574,D00664,B002992,79.61,2026-02-14 13:35:02,0
T0000715,C01708,D00307,B000944,64.36,2026-02-10 17:25:08,0
T0000716,C00551,D00550,B000161,397.88,2026-02-28 19:31:14,0
T0000717,C00241,D00977,B002162,266.34,2025-09-02 17:48:32,0
T0000718,C00562,D01460,B002927,502.98,2025-10-01 12:43:24,0
T0000719,C00345,D01168,B000817,19.91,2025-06-30 17:43:11,0
T0000720,C01007,D00898,B001472,196.88,2025-08-26 00:55:22,0
T0000721,C00004,D00656,B000009,417.92,2025-06-16 03:03:26,1
T0000722,C00038,D00229,B001195,29.99,2025-11-12 21:00:07,0
T0000723,C00826,D00865,B000456,10.32,2026-01-23 00:57:33,0
T0000724,C00007,D00093,B002328,202.71,2026-03-07 18:28:38,0
T0000725,C00249,D00765,B000011,128.16,2025-07-16 04:04:12,1
T0000726,C01956,D00979,B002572,276.61,2026-03-19 01:43:50,0
T0000727,C00482,D00458,B000826,22.58,2025-09-12 22:47:07,0
T0000728,C01520,D00398,B002531,237.91,2025-09-03 17:45:56,1
T0000729,C00019,D01414,B001380,33.78,2026-03-07 15:58:10,0
T0000730,C01726,D00291,B002244,26.81,2025-08-10 08:02:26,0
T0000731,C00529,D00657,B000208,26.92,2026-02-18 21:53:38,1
T0000732,C01223,D00081,B002803,252.77,2026-04-12 10:50:43,0
T0000733,C00890,D00189,B002962,164.13,2026-01-07 23:04:55,0
T0000734,C01952,D00227,B000725,111.06,2025-10-02 16:29:59,0
T0000735,C00175,D00179,B001819,66.67,2026-02-17 19:11:56,0
T0000736,C00757,D00951,B000580,314.58,2025-12-31 12:10:47,0
T0000737,C01972,D00601,B000075,74.75,2025-11-24 06:13:40,0
T0000738,C00533,D01260,B001944,254.41,2025-08-12 22:08:08,0
T0000739,C01562,D01257,B001684,86.74,2026-05-27 02:36:15,1
T0000740,C00659,D01094,B002488,70.97,2025-08-15 04:38:33,0
T0000741,C00581,D00793,B001770,93.17,2025-12-19 02:19:40,0
T0000742,C01467,D00402,B002367,53.8,2025-11-10 13:31:41,0
T0000743,C01805,D00139,B002894,206.52,2025-08-31 01:01:41,0
T0000744,C01865,D01154,B000624,104.79,2026-04-03 11:40:23,0
T0000745,C01337,D00444,B002444,39.64,2026-02-27 04:19:13,0
T0000746,C00592,D00583,B001602,344.75,2026-04-13 11:09:55,0
T0000747,C01088,D01462,B000287,72.65,2026-03-21 11:02:23,0
T0000748,C01411,D00383,B001916,117.64,2025-07-29 11:40:56,0
T0000749,C01870,D01229,B000790,355.42,2025-09-24 16:29:01,0
T0000750,C00328,D01007,B001862,146.82,2025-08-01 18:21:09,1
T0000751,C00604,D00496,B000388,18.65,2025-10-17 04:57:48,0
T0000752,C01147,D00536,B001360,421.59,2026-05-05 15:26:17,0
T0000753,C00238,D00999,B002574,148.21,2026-05-31 10:41:54,0
T0000754,C01294,D00033,B000074,61.17,2026-03-21 13:09:33,0
T0000755,C01775,D00950,B000130,22.5,2025-09-05 20:19:22,1
T0000756,C01233,D00230,B001084,237.0,2025-11-01 14:23:16,0
T0000757,C00049,D00116,B002367,145.17,2026-02-23 00:29:42,0
