behavior_id,customer_id,device_id,device_fingerprint,ip_address,current_country,current_city,previous_country,previous_city,location_change_flag,login_timestamp,logout_timestamp,session_duration_minutes,transactions_last_1h,transactions_last_24h,avg_session_duration,typing_speed_score,mouse_movement_score,device_risk_score,behavior_risk_score,account_takeover_suspected,created_at
BEH000109,CUST10479,DEV00225,27049632bc52420b,162.191.101.66,China,Robertchester,India,Sullivanstad,True,2026-05-21 06:54:00,2026-05-21 07:35:00,9,11,5,15.4,21.59,11.28,90.0,95.0,True,2026-05-21 06:54:00
BEH000110,CUST10209,DEV00009,07bba566926448b2,115.201.132.165,China,Goodwinmouth,India,Harrisland,True,2026-05-19 17:10:00,2026-05-19 17:41:00,6,5,3,15.4,28.88,23.57,90.0,95.0,True,2026-05-19 17:10:00
BEH000111,CUST10430,DEV01288,c78aa6b8d25a41ca,142.132.68.118,China,Clarkbury,India,South Mary,True,2026-05-15 05:38:00,2026-05-15 06:23:00,33,10,2,15.4,28.01,27.06,90.0,95.0,True,2026-05-15 05:38:00
BEH000112,CUST11562,DEV00503,82b059da55164605,90.45.235.202,China,Lake Christine,India,West Ronnie,True,2026-04-25 22:32:00,2026-04-25 22:42:00,32,15,5,15.4,21.16,22.8,90.0,95.0,True,2026-04-25 22:32:00
BEH000113,CUST10351,DEV00581,999b582d5ceb462b,13.104.41.34,China,East Aaronshire,India,Johnsonhaven,True,2026-05-22 13:53:00,2026-05-22 14:01:00,7,7,4,15.4,33.25,25.61,90.0,95.0,True,2026-05-22 13:53:00
BEH000114,CUST10729,DEV00982,8b417aa620b440f8,158.157.61.146,China,North Nathan,India,East Jacob,True,2026-05-06 20:19:00,2026-05-06 20:28:00,29,7,6,15.4,15.11,7.58,90.0,95.0,True,2026-05-06 20:19:00
BEH000115,CUST10830,DEV00301,91b71698c131466f,165.53.200.36,China,East Alyssaside,India,Jenniferside,True,2026-05-12 01:02:00,2026-05-12 01:17:00,12,14,5,15.4,15.51,11.48,90.0,95.0,True,2026-05-12 01:02:00
BEH000116,CUST11091,DEV01098,1906db55641345fe,221.4.112.215,China,Lucasview,India,Lake Natashaville,True,2026-05-17 22:43:00,2026-05-17 23:22:00,23,12,6,15.4,10.08,23.21,90.0,95.0,True,2026-05-17 22:43:00
BEH000117,CUST10937,DEV00762,cfcb034599c8480e,12.135.167.46,China,Barbaraside,India,Janetport,True,2026-05-13 03:23:00,2026-05-13 03:58:00,34,15,3,15.4,22.64,13.89,90.0,95.0,True,2026-05-13 03:23:00
BEH000118,CUST10862,DEV01255,dab2e51c7ae14ccc,81.215.206.94,China,West Casey,India,Salazarberg,True,2026-05-11 16:56:00,2026-05-11 17:11:00,42,9,6,15.4,16.56,10.34,90.0,95.0,True,2026-05-11 16:56:00
BEH000119,CUST10374,DEV00643,3eb996e11f624ee0,188.60.219.28,China,Wendymouth,India,Port Jamiemouth,True,2026-05-19 11:01:00,2026-05-19 11:29:00,12,11,2,15.4,30.05,24.4,90.0,95.0,True,2026-05-19 11:01:00
BEH000120,CUST10155,DEV00015,52f2ac1181d7445d,64.217.236.232,China,Johnsonburgh,India,East Ricky,True,2026-05-19 21:01:00,2026-05-19 21:15:00,23,11,3,15.4,21.86,19.15,90.0,95.0,True,2026-05-19 21:01:00
BEH000121,CUST10262,DEV00002,ce1c7a067c0244b0,23.144.72.103,China,North Cindy,India,Ramirezside,True,2026-05-23 23:32:00,2026-05-23 23:48:00,25,13,4,15.4,16.03,24.8,90.0,95.0,True,2026-05-23 23:32:00
BEH000122,CUST10595,DEV00305,b936023462564456,218.228.191.246,China,Butlerburgh,India,Michaelhaven,True,2026-04-26 23:32:00,2026-04-26 23:53:00,6,5,6,15.4,16.18,27.73,90.0,95.0,True,2026-04-26 23:32:00
BEH000123,CUST10135,DEV00015,2fb6e34d183246d6,15.93.190.227,China,Martinfort,India,Port Michaelstad,True,2026-04-27 06:41:00,2026-04-27 06:46:00,27,9,5,15.4,21.32,25.14,90.0,95.0,True,2026-04-27 06:41:00
BEH000124,CUST10905,DEV01224,00faf25af8ee403f,150.248.141.57,China,Jimmyborough,India,West Kristina,True,2026-05-05 15:32:00,2026-05-05 15:44:00,25,13,6,15.4,17.8,22.53,90.0,95.0,True,2026-05-05 15:32:00
BEH000125,CUST10947,DEV00021,9d8a3b38c9734c0c,89.152.203.93,China,Rodgersshire,India,East Teresaville,True,2026-05-19 10:44:00,2026-05-19 10:51:00,39,11,6,15.4,16.39,7.43,90.0,95.0,True,2026-05-19 10:44:00
BEH000126,CUST11444,DEV00769,096e7b7e568b48a8,54.178.44.87,China,Russellside,India,Gregoryfurt,True,2026-06-07 21:36:00,2026-06-07 21:47:00,10,13,1,15.4,18.73,23.7,90.0,95.0,True,2026-06-07 21:36:00
BEH000127,CUST10575,DEV00878,c079e4b5b5ab48d3,58.174.194.6,China,Larafort,India,New Jessetown,True,2026-04-26 08:40:00,2026-04-26 08:51:00,29,8,2,15.4,22.53,29.95,90.0,95.0,True,2026-04-26 08:40:00
BEH000128,CUST11092,DEV00269,5af95b2fa0a84561,33.133.18.97,China,New Michael,India,Hillmouth,True,2026-05-18 13:35:00,2026-05-18 13:46:00,45,13,6,15.4,29.5,18.22,90.0,95.0,True,2026-05-18 13:35:00
BEH000129,CUST11409,DEV00999,14dc77973ddd4ef0,68.19.253.10,China,West Brittany,India,West Nathan,True,2026-05-08 22:35:00,2026-05-08 23:08:00,25,15,2,15.4,16.78,26.61,90.0,95.0,True,2026-05-08 22:35:00
BEH000130,CUST10957,DEV01220,747f9b3f8db34b00,188.174.78.173,China,Powersborough,India,West Amanda,True,2026-04-26 03:34:00,2026-04-26 03:56:00,31,12,1,15.4,29.57,26.78,90.0,95.0,True,2026-04-26 03:34:00
BEH000131,CUST10930,DEV00701,0ad8701fb79c47ff,151.99.125.252,China,South Shannonport,India,Port Stephanie,True,2026-05-07 03:37:00,2026-05-07 03:48:00,8,12,6,15.4,11.51,6.14,90.0,95.0,True,2026-05-07 03:37:00
BEH000132,CUST10915,DEV00063,02e9bb8ec68843a4,132.146.34.131,China,East Johnfort,India,South Kristinhaven,True,2026-05-28 17:25:00,2026-05-28 18:01:00,37,15,3,15.4,23.03,10.26,90.0,95.0,True,2026-05-28 17:25:00
BEH000133,CUST10949,DEV01411,980a4d8cd288497f,169.150.180.60,China,Ericachester,India,South Julie,True,2026-04-24 12:03:00,2026-04-24 12:43:00,6,14,3,15.4,27.7,12.72,90.0,95.0,True,2026-04-24 12:03:00
BEH000134,CUST10572,DEV01389,95c4a41c511d4f29,120.56.36.37,China,Perezstad,India,West Ruth,True,2026-06-05 21:14:00,2026-06-05 21:56:00,22,8,4,15.4,26.01,20.87,90.0,95.0,True,2026-06-05 21:14:00
BEH000135,CUST10888,DEV00628,2d40183e1d8b45fd,194.63.201.65,China,Kaylastad,India,North Davidstad,True,2026-05-13 06:48:00,2026-05-13 07:11:00,21,10,4,15.4,30.44,29.88,90.0,95.0,True,2026-05-13 06:48:00
BEH000136,CUST10545,DEV00201,3ca739be3913460c,153.114.4.117,China,South Vincent,India,Livingstonshire,True,2026-05-28 07:02:00,2026-05-28 07:29:00,32,11,2,15.4,28.93,8.98,90.0,95.0,True,2026-05-28 07:02:00
BEH000137,CUST11510,DEV00551,2c222a27f246400e,12.44.160.129,China,Bakerville,India,Mirandastad,True,2026-05-16 00:57:00,2026-05-16 01:39:00,9,12,2,15.4,18.6,5.41,90.0,95.0,True,2026-05-16 00:57:00
BEH000138,CUST10550,DEV01408,94503fac3c284000,180.161.96.139,China,Martinezton,India,Wallside,True,2026-05-11 10:36:00,2026-05-11 11:03:00,28,5,2,15.4,12.19,5.89,90.0,95.0,True,2026-05-11 10:36:00
BEH000139,CUST10162,DEV00002,d79e19c30b394be9,186.19.156.149,China,Carolineshire,India,Newmantown,True,2026-05-05 17:00:00,2026-05-05 17:34:00,42,6,3,15.4,12.24,27.94,90.0,95.0,True,2026-05-05 17:00:00
BEH000140,CUST10631,DEV01136,6c3f88d09946497e,17.94.24.23,China,South Robertside,India,Port Dariusberg,True,2026-05-14 01:03:00,2026-05-14 01:30:00,42,5,2,15.4,14.83,27.71,90.0,95.0,True,2026-05-14 01:03:00
BEH000141,CUST10140,DEV00000,e48faecd76f0438d,31.48.24.34,China,Port Christopher,India,Taylorshire,True,2026-05-21 13:01:00,2026-05-21 13:19:00,10,6,3,15.4,27.98,18.48,90.0,95.0,True,2026-05-21 13:01:00
BEH000142,CUST11007,DEV00909,5593cfd683744d92,82.42.175.103,China,Carolynborough,India,Alanport,True,2026-05-02 19:25:00,2026-05-02 20:06:00,17,8,5,15.4,26.92,9.03,90.0,95.0,True,2026-05-02 19:25:00
BEH000143,CUST10661,DEV00812,e380ba83c9a3491e,198.146.83.24,China,Port Scotttown,India,North Kevin,True,2026-05-11 17:08:00,2026-05-11 17:17:00,20,9,6,15.4,10.19,24.84,90.0,95.0,True,2026-05-11 17:08:00
BEH000144,CUST10844,DEV01153,3634c4dc6bf949fd,11.178.179.105,China,Browntown,India,Ericport,True,2026-05-22 10:10:00,2026-05-22 10:54:00,8,8,4,15.4,17.87,7.94,90.0,95.0,True,2026-05-22 10:10:00
BEH000145,CUST10180,DEV00000,ad56b1d58a1a4757,86.186.233.162,China,Davidfort,India,South Brandontown,True,2026-05-23 09:05:00,2026-05-23 09:13:00,19,6,3,15.4,32.29,16.77,90.0,95.0,True,2026-05-23 09:05:00
BEH000146,CUST10559,DEV00233,84586086fc374783,33.60.53.138,China,Hooverside,India,East Lisaton,True,2026-05-04 17:39:00,2026-05-04 18:09:00,43,11,3,15.4,27.94,10.33,90.0,95.0,True,2026-05-04 17:39:00
BEH000147,CUST10786,DEV00336,3f6074f3cfc04772,165.18.171.23,China,New Brittany,India,Port Breanna,True,2026-04-23 12:36:00,2026-04-23 13:10:00,43,12,4,15.4,11.37,29.88,90.0,95.0,True,2026-04-23 12:36:00
BEH000148,CUST11610,DEV00585,bd7f3172ead94978,217.8.68.192,China,Annahaven,India,South Samuel,True,2026-05-23 07:07:00,2026-05-23 07:16:00,32,5,3,15.4,33.48,18.29,90.0,95.0,True,2026-05-23 07:07:00
BEH000149,CUST10304,DEV00554,7223ccf3584547fd,63.207.245.151,China,Timothystad,India,Jasmineport,True,2026-05-19 20:57:00,2026-05-19 21:31:00,12,14,5,15.4,19.02,13.62,90.0,95.0,True,2026-05-19 20:57:00
BEH000150,CUST11260,DEV01122,fd70d36bb80d43fd,150.248.218.44,China,Lake Loriburgh,India,Port Thomasstad,True,2026-05-28 15:02:00,2026-05-28 15:25:00,38,9,1,15.4,19.48,26.03,90.0,95.0,True,2026-05-28 15:02:00
BEH000151,CUST10113,DEV00013,36cc73b78d894333,117.88.129.143,China,Lake Adam,India,Lake Allen,True,2026-05-13 15:56:00,2026-05-13 16:05:00,22,10,3,15.4,14.18,13.54,90.0,95.0,True,2026-05-13 15:56:00
BEH000152,CUST10149,DEV00009,a8f605ffb9034891,217.92.254.133,China,Lake Jonathanfort,India,Lisaborough,True,2026-06-01 19:50:00,2026-06-01 20:02:00,28,9,4,15.4,25.87,17.32,90.0,95.0,True,2026-06-01 19:50:00
BEH000153,CUST10708,DEV00344,016c48ea124d4ad7,13.250.161.177,China,Lake Melissa,India,Kayleeland,True,2026-05-24 07:00:00,2026-05-24 07:21:00,38,7,1,15.4,22.84,19.14,90.0,95.0,True,2026-05-24 07:00:00
BEH000154,CUST10931,DEV00541,21ef8d5e5fb441aa,168.29.79.92,China,East Jessicamouth,India,Welchburgh,True,2026-05-15 12:01:00,2026-05-15 12:43:00,8,12,4,15.4,32.48,8.74,90.0,95.0,True,2026-05-15 12:01:00
BEH000155,CUST10518,DEV00591,8a6e89c7f95a44c9,57.189.150.124,China,Port Larry,India,North Robinton,True,2026-05-27 18:29:00,2026-05-27 19:12:00,43,8,2,15.4,30.32,27.46,90.0,95.0,True,2026-05-27 18:29:00
BEH000156,CUST11055,DEV01390,76bbcc1f2f2e4f25,135.201.138.239,China,Deniseborough,India,Port Jenniferport,True,2026-05-24 11:22:00,2026-05-24 11:50:00,39,15,6,15.4,30.22,6.88,90.0,95.0,True,2026-05-24 11:22:00
BEH000157,CUST11777,DEV00955,640e9f45104246ac,55.221.26.9,China,Brianville,India,East Susanborough,True,2026-05-31 23:30:00,2026-06-01 00:02:00,9,15,1,15.4,15.14,21.73,90.0,95.0,True,2026-05-31 23:30:00
BEH000158,CUST11879,DEV00419,7af6ba7386034972,39.186.117.172,China,Gabriellaside,India,North Wendy,True,2026-04-25 21:57:00,2026-04-25 22:24:00,36,7,2,15.4,11.57,24.03,90.0,95.0,True,2026-04-25 21:57:00
BEH000159,CUST10694,DEV01110,7fa5aa56531140d1,93.147.166.237,China,West Jonathon,India,Allenfort,True,2026-05-15 22:21:00,2026-05-15 22:56:00,28,8,6,15.4,24.67,8.98,90.0,95.0,True,2026-05-15 22:21:00
BEH000160,CUST11310,DEV00327,1741ae14262440d1,105.62.106.206,China,Davidport,India,Nelsonstad,True,2026-05-03 21:08:00,2026-05-03 21:39:00,33,8,1,15.4,26.5,6.56,90.0,95.0,True,2026-05-03 21:08:00
BEH000161,CUST10458,DEV00294,eeee868bf4514ba0,116.164.98.170,China,Rickyfurt,India,New Christopher,True,2026-05-29 19:59:00,2026-05-29 20:29:00,31,8,5,15.4,24.23,12.45,90.0,95.0,True,2026-05-29 19:59:00
BEH000162,CUST11787,DEV01286,b77392cb99a34db1,22.93.69.181,China,Michaelhaven,India,South Allisonville,True,2026-04-26 14:19:00,2026-04-26 14:45:00,28,13,3,15.4,30.19,13.69,90.0,95.0,True,2026-04-26 14:19:00
BEH000163,CUST11189,DEV00694,cb4759a3c5b84fd6,109.189.214.90,China,Johnstad,India,Ericahaven,True,2026-06-08 07:09:00,2026-06-08 07:50:00,24,11,6,15.4,10.88,18.53,90.0,95.0,True,2026-06-08 07:09:00
BEH000164,CUST10015,DEV01468,f83f764046f0452e,159.224.85.124,China,West Michellefort,India,Lake Ashleymouth,True,2026-05-25 12:59:00,2026-05-25 13:09:00,32,9,5,15.4,21.56,29.08,90.0,95.0,True,2026-05-25 12:59:00
BEH000165,CUST10369,DEV00292,e81d2109c97e4fc2,79.140.48.121,China,Cookfurt,India,Heatherland,True,2026-05-04 16:16:00,2026-05-04 16:45:00,13,14,4,15.4,13.23,12.6,90.0,95.0,True,2026-05-04 16:16:00
BEH000166,CUST11471,DEV00851,e58523fbfe554066,35.105.111.205,China,Mooreberg,India,East Holly,True,2026-04-26 13:31:00,2026-04-26 13:51:00,24,5,4,15.4,25.25,17.96,90.0,95.0,True,2026-04-26 13:31:00
BEH000167,CUST11291,DEV00530,d93a0290e9504a70,195.228.158.202,China,Christinaberg,India,Barnesville,True,2026-04-28 08:57:00,2026-04-28 09:11:00,6,11,3,15.4,27.58,23.28,90.0,95.0,True,2026-04-28 08:57:00
BEH000168,CUST11625,DEV00614,8671fa1f8bd347a3,118.191.204.198,China,Lake Cherylfurt,India,East Valeriebury,True,2026-04-27 00:44:00,2026-04-27 00:57:00,41,5,3,15.4,16.29,26.16,90.0,95.0,True,2026-04-27 00:44:00
BEH000169,CUST10907,DEV00240,bab5a59978d94763,57.213.152.120,China,South Nancy,India,Lake Elizabeth,True,2026-05-21 02:08:00,2026-05-21 02:36:00,18,15,5,15.4,31.61,12.52,90.0,95.0,True,2026-05-21 02:08:00
BEH000170,CUST10670,DEV00254,fc0ef8fd41914935,105.59.157.15,China,Garrettview,India,New Bradleymouth,True,2026-04-28 17:41:00,2026-04-28 17:55:00,27,8,1,15.4,33.33,24.52,90.0,95.0,True,2026-04-28 17:41:00
BEH000171,CUST10609,DEV00636,7e84a003bdac42f1,218.33.239.171,China,East Mariahborough,India,West Guy,True,2026-06-04 02:23:00,2026-06-04 03:07:00,19,8,3,15.4,16.26,21.34,90.0,95.0,True,2026-06-04 02:23:00
BEH000172,CUST11492,DEV00502,8b8a8f308b8a4d99,21.15.51.59,China,Krystalport,India,Campbellburgh,True,2026-05-18 17:41:00,2026-05-18 17:56:00,13,10,4,15.4,19.95,22.71,90.0,95.0,True,2026-05-18 17:41:00
BEH000173,CUST11556,DEV00334,2a9d7832f44942e8,79.94.72.199,China,South Amy,India,Dustinmouth,True,2026-06-04 16:46:00,2026-06-04 17:31:00,23,13,1,15.4,13.3,24.99,90.0,95.0,True,2026-06-04 16:46:00
BEH000174,CUST10327,DEV00716,ca7898bdc8b44e9b,23.128.29.237,China,Lake Jeffreyshire,India,South Mariabury,True,2026-05-05 00:13:00,2026-05-05 00:46:00,39,10,4,15.4,26.18,11.18,90.0,95.0,True,2026-05-05 00:13:00
BEH000175,CUST10113,DEV00013,20be05a828bc473e,146.223.133.244,China,North Kathrynberg,India,Gwendolynmouth,True,2026-05-04 01:16:00,2026-05-04 01:31:00,36,12,6,15.4,11.62,6.0,90.0,95.0,True,2026-05-04 01:16:00
BEH000176,CUST10058,DEV01140,dec9928ed39a4172,141.251.107.96,China,Port Anthony,India,Bensontown,True,2026-06-03 23:03:00,2026-06-03 23:18:00,17,14,5,15.4,34.09,21.7,90.0,95.0,True,2026-06-03 23:03:00
BEH000177,CUST10492,DEV00876,c6b1c2289c094644,54.251.172.248,China,Amyton,India,Davisfort,True,2026-06-03 20:44:00,2026-06-03 21:10:00,33,12,6,15.4,22.89,14.04,90.0,95.0,True,2026-06-03 20:44:00
BEH000178,CUST11019,DEV00326,bf0da34ff4da4ecb,190.24.209.153,China,Wilkinsonmouth,India,North Edwin,True,2026-04-26 07:44:00,2026-04-26 07:57:00,26,13,3,15.4,26.75,18.56,90.0,95.0,True,2026-04-26 07:44:00
BEH000179,CUST10120,DEV00000,8d0b59b970164537,171.98.81.242,China,Lake Stephanieborough,India,Lauriestad,True,2026-05-08 07:55:00,2026-05-08 08:12:00,22,13,2,15.4,19.16,8.25,90.0,95.0,True,2026-05-08 07:55:00
BEH000180,CUST10989,DEV00528,79376d0c845848c2,36.168.254.91,China,New Jacobmouth,India,New Jennifermouth,True,2026-06-08 00:38:00,2026-06-08 00:45:00,39,15,3,15.4,14.35,11.84,90.0,95.0,True,2026-06-08 00:38:00
BEH000181,CUST10934,DEV00325,971d8ce9fcc34ae9,187.78.171.201,China,Jonesport,India,West Theresa,True,2026-05-28 01:19:00,2026-05-28 01:34:00,13,13,4,15.4,27.35,20.53,90.0,95.0,True,2026-05-28 01:19:00
BEH000182,CUST11996,DEV00472,ec90de8a7511445d,191.102.152.59,China,Timothyside,India,South Andrew,True,2026-05-12 12:46:00,2026-05-12 13:17:00,17,5,6,15.4,12.54,12.12,90.0,95.0,True,2026-05-12 12:46:00
BEH000183,CUST11925,DEV01031,9ea8aab91dae417b,102.53.193.241,China,West Christopherfurt,India,New Paulstad,True,2026-06-02 15:06:00,2026-06-02 15:47:00,38,5,3,15.4,16.17,16.65,90.0,95.0,True,2026-06-02 15:06:00
BEH000184,CUST11644,DEV00457,7ae420bb0cdc4aa4,64.123.92.232,China,Shaunville,India,South Haroldville,True,2026-05-05 14:44:00,2026-05-05 14:55:00,26,5,4,15.4,22.86,12.34,90.0,95.0,True,2026-05-05 14:44:00
BEH000185,CUST10290,DEV00010,afd487d08af240ae,65.207.83.208,China,Stevenhaven,India,Dustinville,True,2026-05-22 12:47:00,2026-05-22 12:53:00,41,7,3,15.4,27.02,28.18,90.0,95.0,True,2026-05-22 12:47:00
BEH000186,CUST10238,DEV00018,b7c2b8d9c42345a8,72.8.52.189,China,South Andreaburgh,India,East Christianborough,True,2026-05-22 14:11:00,2026-05-22 14:19:00,14,15,2,15.4,17.75,19.88,90.0,95.0,True,2026-05-22 14:11:00
BEH000187,CUST10056,DEV00714,a5326293cb084bab,168.238.222.3,China,Butlerport,India,New Gary,True,2026-04-26 02:37:00,2026-04-26 03:15:00,36,14,4,15.4,14.2,14.7,90.0,95.0,True,2026-04-26 02:37:00
BEH000188,CUST11044,DEV01301,d32340ecb92946cc,3.230.216.205,China,New Joyborough,India,Georgeville,True,2026-05-13 20:00:00,2026-05-13 20:27:00,24,12,1,15.4,26.27,28.47,90.0,95.0,True,2026-05-13 20:00:00
BEH000189,CUST10571,DEV01413,34a3f1af1b534420,15.100.7.71,China,Port Saraville,India,Port Lisaview,True,2026-06-05 14:08:00,2026-06-05 14:19:00,43,15,2,15.4,15.87,9.12,90.0,95.0,True,2026-06-05 14:08:00
BEH000190,CUST11603,DEV00937,47af5307e6de42a7,214.70.172.77,China,East Hollychester,India,East Stacy,True,2026-05-17 12:27:00,2026-05-17 13:05:00,45,15,2,15.4,18.94,17.41,90.0,95.0,True,2026-05-17 12:27:00
BEH000191,CUST10671,DEV01194,331769a909524cba,114.66.140.71,China,Port Robert,India,Kathrynborough,True,2026-06-03 13:46:00,2026-06-03 14:21:00,41,9,3,15.4,10.05,12.07,90.0,95.0,True,2026-06-03 13:46:00
BEH000192,CUST11893,DEV00626,a08770ada0294ec6,60.27.81.5,China,North Ashleychester,India,North Sara,True,2026-06-03 01:38:00,2026-06-03 02:11:00,11,15,4,15.4,33.13,10.24,90.0,95.0,True,2026-06-03 01:38:00
BEH000193,CUST10707,DEV00192,993bc866f5e94b6c,109.250.91.165,China,West Gregg,India,East James,True,2026-05-12 07:33:00,2026-05-12 07:54:00,38,5,1,15.4,30.34,27.59,90.0,95.0,True,2026-05-12 07:33:00
BEH000194,CUST10470,DEV01273,89a88abb2b8c4e18,83.238.177.1,China,South Allenmouth,India,East Virginiaberg,True,2026-05-19 09:51:00,2026-05-19 10:25:00,36,11,3,15.4,18.96,27.12,90.0,95.0,True,2026-05-19 09:51:00
BEH000195,CUST10035,DEV01388,7cf2cb4239f14c18,99.0.13.142,China,Lake Kelli,India,Brownport,True,2026-05-21 11:41:00,2026-05-21 12:17:00,33,10,2,15.4,17.28,25.34,90.0,95.0,True,2026-05-21 11:41:00
BEH000196,CUST10209,DEV00009,bd6ac8b3b0514025,56.234.241.189,China,West Josephfurt,India,Andrewland,True,2026-05-18 00:07:00,2026-05-18 00:33:00,43,12,6,15.4,22.27,19.29,90.0,95.0,True,2026-05-18 00:07:00
BEH000197,CUST11142,DEV00150,e7192b3f59a74290,82.31.160.123,China,West Randyburgh,India,Lake Michaelport,True,2026-05-01 20:40:00,2026-05-01 21:02:00,27,13,4,15.4,18.85,26.97,90.0,95.0,True,2026-05-01 20:40:00
BEH000198,CUST10987,DEV01157,be8f27be320f4530,78.10.243.148,China,West James,India,Jonathanville,True,2026-05-27 11:15:00,2026-05-27 11:35:00,15,10,1,15.4,22.04,5.17,90.0,95.0,True,2026-05-27 11:15:00
BEH000199,CUST10115,DEV00015,63936770de1f488a,197.113.118.98,China,Joneston,India,Port Evelynshire,True,2026-05-07 13:01:00,2026-05-07 13:28:00,41,6,2,15.4,28.24,21.92,90.0,95.0,True,2026-05-07 13:01:00
BEH000200,CUST11374,DEV00800,0c2fc210327944bc,33.61.36.44,India,Jeffreyton,India,East Josefurt,False,2026-05-03 15:45:00,2026-05-03 16:05:00,29,2,4,15.4,91.39,79.04,15.0,10.0,False,2026-05-03 15:45:00
BEH000201,CUST11989,DEV01164,6303707157834af2,14.85.233.22,India,West Carriefurt,India,East Nicholas,False,2026-06-08 07:23:00,2026-06-08 08:05:00,27,1,2,15.4,61.55,87.79,15.0,10.0,False,2026-06-08 07:23:00
BEH000202,CUST11046,DEV00225,70d202e746314518,94.230.229.217,India,New Angela,India,Riveraton,False,2026-05-16 07:31:00,2026-05-16 08:13:00,8,1,2,15.4,83.61,94.52,15.0,10.0,False,2026-05-16 07:31:00
BEH000203,CUST11870,DEV00868,e679116896a3422f,67.77.51.22,India,East David,India,Port Kathleenstad,False,2026-05-20 20:14:00,2026-05-20 20:23:00,30,2,6,15.4,86.11,75.2,15.0,10.0,False,2026-05-20 20:14:00
BEH000204,CUST11454,DEV00268,3229a38364614f4f,76.62.114.64,India,New Audreyborough,India,East Blakechester,False,2026-04-30 04:55:00,2026-04-30 05:37:00,37,1,4,15.4,71.68,63.86,15.0,10.0,False,2026-04-30 04:55:00
BEH000205,CUST11987,DEV00126,864a109e97874e58,130.97.194.239,India,Port Danielbury,India,Aprilstad,False,2026-05-21 08:27:00,2026-05-21 08:48:00,25,2,2,15.4,76.6,75.3,15.0,10.0,False,2026-05-21 08:27:00
BEH000206,CUST11711,DEV00305,30bb0e9551f04834,65.34.24.49,India,West Erikborough,India,Crosbyfort,False,2026-05-17 20:18:00,2026-05-17 20:30:00,8,1,5,15.4,75.92,64.5,15.0,10.0,False,2026-05-17 20:18:00
BEH000207,CUST10160,DEV00000,5eac33bc539a43ee,31.236.17.242,India,Darrenton,India,Danielleport,False,2026-04-25 13:34:00,2026-04-25 14:11:00,36,2,2,15.4,62.25,66.02,15.0,10.0,False,2026-04-25 13:34:00
BEH000208,CUST10176,DEV00016,2beb1f6b7a6b4ccb,191.165.205.200,India,Port William,India,Hollyberg,False,2026-04-24 18:27:00,2026-04-24 19:02:00,17,2,3,15.4,88.56,62.43,15.0,10.0,False,2026-04-24 18:27:00
BEH000209,CUST10899,DEV00146,f4da248694ca402d,111.56.129.18,India,West Lancemouth,India,Mcknightfort,False,2026-05-30 21:59:00,2026-05-30 22:10:00,22,2,5,15.4,71.59,65.33,15.0,10.0,False,2026-05-30 21:59:00
BEH000210,CUST10393,DEV00456,ec1aebe83b4e4bd8,44.33.237.182,India,New Julia,India,Thomasberg,False,2026-04-28 14:28:00,2026-04-28 14:47:00,44,2,6,15.4,65.84,98.5,15.0,10.0,False,2026-04-28 14:28:00
BEH000211,CUST11935,DEV00829,2b37786cd7324489,132.82.185.19,India,Davidborough,India,Stricklandburgh,False,2026-04-23 22:08:00,2026-04-23 22:26:00,25,1,2,15.4,63.78,65.75,15.0,10.0,False,2026-04-23 22:08:00
BEH000212,CUST11762,DEV00393,1d1436ef8a3841aa,88.97.204.175,India,East Sylvia,India,West Victoria,False,2026-05-16 07:15:00,2026-05-16 07:39:00,43,2,2,15.4,94.78,62.88,15.0,10.0,False,2026-05-16 07:15:00
BEH000213,CUST10323,DEV00537,5ecaa43cdcd6452b,217.21.121.63,India,Wendystad,India,East Karenberg,False,2026-05-26 04:25:00,2026-05-26 04:54:00,9,1,3,15.4,60.01,79.97,15.0,10.0,False,2026-05-26 04:25:00
BEH000214,CUST10215,DEV00015,1735d727628e4c22,80.207.229.162,India,Langshire,India,North Hunter,False,2026-05-14 04:59:00,2026-05-14 05:19:00,44,1,6,15.4,62.12,82.21,15.0,10.0,False,2026-05-14 04:59:00
BEH000215,CUST10951,DEV00798,93ae812e789d4e6c,5.44.159.66,India,Kellertown,India,North Amanda,False,2026-04-24 09:38:00,2026-04-24 10:07:00,34,0,6,15.4,87.17,62.57,15.0,10.0,False,2026-04-24 09:38:00
BEH000216,CUST10902,DEV00805,b5ca80e268c745ed,86.201.209.114,India,East Paul,India,West Joshua,False,2026-05-24 00:53:00,2026-05-24 01:32:00,43,1,1,15.4,76.92,72.64,15.0,10.0,False,2026-05-24 00:53:00
BEH000217,CUST11513,DEV00406,c37ed8314272492f,159.76.233.228,India,Port Lisaborough,India,South James,False,2026-05-20 18:29:00,2026-05-20 18:55:00,24,0,4,15.4,64.66,80.51,15.0,10.0,False,2026-05-20 18:29:00
BEH000218,CUST11184,DEV00314,24b8fb6fca4f483c,44.220.21.52,India,New Brooke,India,Lake Teresa,False,2026-05-06 22:02:00,2026-05-06 22:43:00,44,2,2,15.4,84.22,64.86,15.0,10.0,False,2026-05-06 22:02:00
BEH000219,CUST10973,DEV01430,cba8fde3da8d4498,121.127.65.239,India,Michaelfort,India,Kevinville,False,2026-06-04 12:53:00,2026-06-04 13:31:00,21,1,5,15.4,94.83,58.99,15.0,10.0,False,2026-06-04 12:53:00
