transaction_id,customer_id,device_id,merchant_id,receiver_account,transaction_amount,transaction_timestamp,fraud_flag
T0000348,C00319,D01454,M0025,B002077,6.95,2025-06-16 17:33:46,0
T0000349,C00168,D00887,M0009,B001533,70.41,2026-04-20 12:55:55,0
T0000350,C01224,D00133,M0076,B002353,147.47,2025-12-27 13:38:49,0
T0000351,C00911,D01426,M0012,B000983,104.92,2026-04-19 23:47:05,0
T0000352,C00058,D01434,M0039,B000625,291.2,2025-08-27 14:40:18,0
T0000353,C00296,D00622,M0027,B002860,161.25,2026-01-26 02:51:31,0
T0000354,C00218,D00221,M0072,B000646,26.68,2026-04-30 23:51:10,0
T0000355,C00601,D00271,M0060,B002246,10.98,2026-01-26 23:43:33,0
T0000356,C01613,D00170,M0012,B002212,154.26,2025-08-05 14:39:10,0
T0000357,C01413,D00756,M0090,B002596,4.03,2025-10-21 15:25:22,0
T0000358,C00383,D01005,M0003,B000514,132.2,2026-01-09 08:56:35,0
T0000359,C00618,D00151,M0091,B002017,422.59,2025-12-08 17:53:40,0
T0000360,C01119,D00800,M0040,B002294,128.52,2026-02-10 09:47:54,0
T0000361,C00130,D01302,M0020,B002160,73.7,2025-11-11 23:15:20,0
T0000362,C00705,D01225,M0015,B001585,154.62,2025-11-08 14:08:46,0
T0000363,C00981,D01253,M0041,B001332,91.94,2026-05-10 04:33:59,0
T0000364,C01818,D01349,M0006,B002069,118.32,2025-10-18 00:13:51,0
T0000365,C00635,D00606,M0073,B001494,425.72,2026-04-08 18:24:44,0
T0000366,C00050,D01195,M0083,B002073,73.19,2026-01-11 14:41:01,0
T0000367,C01202,D00360,M0002,B000357,487.36,2025-11-15 20:52:23,0
T0000368,C01873,D00379,M0062,B000204,353.64,2025-12-29 02:13:27,0
T0000369,C00432,D01362,M0057,B001803,32.68,2025-09-11 07:17:29,0
T0000370,C00679,D01217,M0096,B000660,10.78,2025-10-09 09:34:42,0
T0000371,C01070,D00157,M0025,B000955,15.93,2026-05-23 12:08:06,0
T0000372,C00659,D00191,M0008,B002799,2.76,2025-08-24 09:46:33,0
T0000373,C00442,D01045,M0031,B000062,14.88,2025-07-22 00:54:50,1
T0000374,C01691,D00890,M0004,B000571,172.33,2025-07-02 01:09:08,0
T0000375,C00895,D01210,M0048,B002742,11.08,2026-05-04 08:00:15,0
T0000376,C00970,D00090,M0065,B002175,57.62,2025-07-03 05:15:15,0
T0000377,C00806,D00599,M0029,B001559,279.53,2026-05-23 13:31:15,0
T0000378,C00700,D01206,M0015,B002922,3.53,2025-06-23 15:25:58,0
T0000379,C01465,D01269,M0040,B002345,252.68,2026-01-05 00:23:33,0
T0000380,C01689,D00218,M0084,B001854,49.66,2026-03-17 00:05:21,0
T0000381,C00862,D00743,M0030,B000953,18.86,2026-02-13 00:43:32,0
T0000382,C00116,D00431,M0006,B000889,178.97,2025-11-05 21:39:31,0
T0000383,C01365,D01350,M0100,B002876,148.71,2025-10-09 08:19:40,0
T0000384,C00167,D01243,M0031,B002104,314.91,2025-09-18 03:58:23,0
T0000385,C00703,D01251,M0020,B001761,199.24,2025-11-14 05:47:18,0
T0000386,C00739,D00076,M0036,B002444,244.05,2025-09-29 01:56:06,0
T0000387,C01254,D01234,M0033,B002682,49.7,2025-09-08 23:15:28,0
T0000388,C01585,D00202,M0009,B000803,29.3,2025-10-15 06:02:14,0
T0000389,C00361,D00296,M0095,B002856,208.31,2025-07-25 12:52:38,0
T0000390,C01762,D00661,M0085,B002259,246.63,2026-04-12 08:54:07,0
T0000391,C00122,D01499,M0003,B000040,698.55,2025-10-27 11:02:01,0
T0000392,C00767,D00019,M0087,B001217,79.81,2025-06-08 23:43:08,0
T0000393,C01384,D01240,M0024,B001514,69.79,2025-11-03 09:08:26,1
T0000394,C01958,D00742,M0088,B000312,224.69,2025-12-27 00:37:25,0
T0000395,C00758,D00645,M0006,B000465,62.51,2025-07-28 12:32:44,0
T0000396,C00235,D01071,M0065,B002222,400.52,2025-08-16 17:14:43,0
T0000397,C01903,D00601,M0057,B000023,293.23,2025-10-16 16:22:35,0
T0000398,C01615,D01024,M0008,B002671,84.05,2025-12-16 18:06:16,0
T0000399,C00205,D01323,M0057,B000903,208.47,2025-09-13 14:42:45,0
T0000400,C01649,D01435,M0056,B002486,210.69,2025-12-09 02:51:59,0
T0000401,C00416,D01436,M0098,B000985,16.33,2025-11-19 11:53:31,0
T0000402,C00494,D00948,M0064,B001313,349.27,2026-04-15 00:49:38,0
T0000403,C00671,D00340,M0024,B002238,105.56,2025-08-10 23:29:49,0
T0000404,C01916,D00757,M0083,B000095,262.7,2026-01-06 10:28:06,0
T0000405,C01374,D00150,M0064,B001073,57.86,2026-01-03 04:57:29,0
T0000406,C01719,D01441,M0044,B000343,338.82,2026-03-12 23:37:47,0
T0000407,C00079,D00748,M0096,B001147,73.95,2025-09-09 02:38:05,0
T0000408,C00548,D00895,M0048,B002174,1.63,2025-10-17 21:23:40,0
T0000409,C01322,D00001,M0018,B002117,353.69,2026-05-14 13:48:39,0
T0000410,C01875,D01119,M0087,B002574,14.36,2026-04-22 04:22:29,0
T0000411,C00078,D01274,M0082,B001274,57.7,2025-08-20 22:21:24,0
T0000412,C00618,D00151,M0010,B002905,449.55,2025-07-28 14:02:17,0
T0000413,C00794,D00034,M0037,B002906,451.19,2026-02-18 10:49:49,0
T0000414,C01006,D00885,M0080,B000766,127.8,2025-12-01 15:23:34,0
T0000415,C00853,D01362,M0048,B000618,149.88,2026-02-09 13:16:38,1
T0000416,C01698,D00566,M0060,B001503,89.25,2026-03-13 20:42:11,0
T0000417,C00012,D01456,M0095,B002934,52.05,2025-11-01 21:26:49,0
T0000418,C00474,D00670,M0072,B001025,59.77,2026-01-28 20:27:20,0
T0000419,C00229,D00071,M0019,B002304,167.45,2025-08-05 00:23:01,0
T0000420,C01415,D01359,M0031,B001199,209.38,2026-02-18 19:52:43,0
T0000421,C01379,D01397,M0034,B000845,235.23,2026-03-18 19:59:34,0
T0000422,C01292,D00363,M0003,B000087,233.82,2025-08-24 17:31:40,0
T0000423,C00104,D00363,M0012,B000031,14.35,2025-08-28 18:58:37,0
T0000424,C00144,D01490,M0048,B000052,102.31,2026-03-04 04:52:47,0
T0000425,C01996,D00923,M0054,B001790,8.89,2025-12-14 15:25:20,0
T0000426,C01857,D00537,M0037,B001252,119.62,2025-12-02 23:11:45,0
T0000427,C00480,D00702,M0097,B001234,87.38,2026-03-11 07:19:01,0
T0000428,C01299,D00801,M0066,B001453,327.99,2025-07-23 12:24:05,1
T0000429,C00303,D00072,M0072,B002164,64.83,2025-08-10 00:45:30,0
T0000430,C00200,D00458,M0075,B002222,18.68,2026-05-15 20:16:56,0
T0000431,C01812,D01013,M0004,B002193,23.15,2025-07-25 16:54:33,0
T0000432,C01005,D00419,M0016,B000588,215.01,2026-01-09 10:08:13,0
T0000433,C00630,D00953,M0069,B001406,144.44,2026-01-12 02:45:02,0
T0000434,C00626,D00812,M0081,B001697,15.99,2026-06-06 11:53:59,0
T0000435,C01463,D00415,M0022,B000858,13.18,2025-12-17 23:24:22,0
T0000436,C00409,D00988,M0040,B000520,181.08,2026-02-26 15:30:03,0
T0000437,C01249,D01315,M0089,B000576,11.33,2025-08-29 16:06:10,0
T0000438,C00600,D00961,M0042,B001445,258.78,2025-06-21 00:13:01,0
T0000439,C01264,D00890,M0022,B002293,183.75,2026-01-22 18:32:22,0
T0000440,C00483,D00592,M0046,B002080,12.73,2025-11-07 02:25:21,0
T0000441,C01327,D00249,M0042,B002990,13.3,2026-01-10 02:08:12,1
T0000442,C01529,D00851,M0091,B002701,647.32,2025-10-02 07:04:36,0
T0000443,C00361,D01015,M0035,B002605,70.33,2025-06-24 05:20:46,0
T0000444,C01851,D00522,M0064,B001062,69.46,2025-11-03 03:24:04,0
T0000445,C00187,D01137,M0005,B000591,251.34,2025-09-21 03:58:43,0
T0000446,C00833,D00991,M0053,B002959,441.32,2026-02-10 18:31:20,0
T0000447,C00195,D00659,M0093,B001068,640.32,2026-01-22 12:16:56,0
T0000448,C00507,D01128,M0045,B000353,209.98,2026-02-26 00:24:23,0
T0000449,C01547,D01214,M0034,B002582,70.8,2025-10-07 17:44:03,0
T0000450,C00235,D01071,M0072,B001862,13.08,2025-07-22 11:10:09,0
T0000451,C00116,D00103,M0019,B001032,225.19,2026-01-08 14:03:41,0
T0000452,C01540,D01170,M0018,B001757,122.6,2025-09-23 15:38:16,0
T0000453,C01091,D00833,M0076,B002617,82.8,2025-09-14 12:12:40,0
T0000454,C00001,D00579,M0085,B001835,355.24,2025-11-07 23:42:16,0
T0000455,C00927,D00418,M0075,B001430,17.68,2025-07-22 17:49:24,0
T0000456,C01333,D00603,M0025,B000073,101.78,2026-06-01 04:44:24,0
T0000457,C00465,D01324,M0100,B000945,1.71,2026-05-17 23:14:40,0
T0000458,C00413,D00458,M0024,B000945,94.85,2025-12-12 13:49:40,0
T0000459,C00201,D00730,M0084,B000218,8.69,2026-04-10 17:45:21,0
T0000460,C01770,D00105,M0003,B001347,18.97,2025-10-25 06:36:14,0
T0000461,C00527,D00485,M0051,B002209,18.75,2025-08-08 08:56:44,0
T0000462,C00445,D00019,M0046,B000204,157.14,2025-07-18 19:47:19,0
T0000463,C01410,D01074,M0034,B002037,205.59,2025-12-02 18:15:43,0
T0000464,C01399,D00054,M0030,B001622,131.33,2026-05-27 02:38:24,0
T0000465,C00668,D00335,M0039,B001926,491.21,2025-10-30 19:51:34,0
T0000466,C00095,D00752,M0036,B002080,70.47,2025-12-09 15:38:31,0
T0000467,C01599,D00619,M0035,B002811,50.47,2025-10-05 23:29:37,0
T0000468,C01864,D00134,M0047,B002456,304.43,2025-12-26 06:53:31,0
T0000469,C00449,D00203,M0095,B000672,37.96,2025-08-06 17:27:34,0
T0000470,C00665,D00856,M0053,B001708,495.43,2026-03-10 08:07:11,0
T0000471,C00931,D00970,M0083,B002207,1.83,2026-02-01 12:21:06,0
T0000472,C01827,D00133,M0027,B001957,525.38,2025-10-28 20:00:33,1
T0000473,C00883,D00380,M0029,B001690,6.62,2025-08-27 00:25:11,0
T0000474,C00382,D01411,M0099,B002634,332.66,2026-04-20 22:33:20,0
T0000475,C01872,D00464,M0009,B002416,112.52,2025-10-23 13:41:45,0
T0000476,C00612,D01488,M0036,B000731,743.52,2025-08-10 16:05:39,1
T0000477,C00700,D00812,M0050,B001813,11.5,2026-03-30 16:20:34,0
T0000478,C01206,D00435,M0059,B002851,121.07,2025-08-09 19:46:45,0
T0000479,C00817,D00692,M0053,B001120,522.54,2026-04-14 20:37:47,0
T0000480,C01349,D00697,M0060,B000905,111.07,2025-10-28 21:50:29,1
T0000481,C01208,D00344,M0028,B000709,148.89,2025-11-05 22:10:29,0
T0000482,C01310,D00047,M0086,B002010,178.49,2025-08-28 10:17:59,0
T0000483,C01285,D01254,M0010,B000906,90.92,2026-04-14 01:35:40,0
T0000484,C00223,D00254,M0019,B000424,148.15,2025-07-01 18:53:31,0
T0000485,C00785,D00470,M0015,B001345,131.67,2025-11-03 04:00:20,0
T0000486,C01902,D01189,M0082,B002809,347.13,2025-11-25 21:37:22,0
T0000487,C01280,D01368,M0053,B001230,6.98,2026-04-27 19:16:42,0
T0000488,C01072,D01274,M0038,B000009,49.48,2025-10-16 09:34:47,1
T0000489,C00919,D00413,M0076,B002728,450.6,2026-03-22 02:52:40,0
T0000490,C00336,D01111,M0084,B002652,331.45,2026-02-19 23:34:18,0
T0000491,C00204,D01099,M0090,B000632,91.23,2026-01-16 18:15:18,0
T0000492,C01987,D00903,M0017,B002349,145.19,2026-02-05 17:16:30,0
T0000493,C01167,D00968,M0055,B001570,48.73,2026-02-11 04:02:24,0
T0000494,C01500,D00471,M0049,B001752,31.26,2025-12-28 06:46:47,0
T0000495,C00790,D00814,M0052,B000525,93.46,2025-12-30 07:28:11,0
T0000496,C00024,D01319,M0002,B001855,65.39,2026-03-20 13:52:45,0
T0000497,C00526,D01169,M0026,B001130,131.44,2025-10-31 13:27:23,0
T0000498,C01953,D01135,M0009,B002350,12.14,2026-02-23 07:38:44,1
T0000499,C00941,D00449,M0001,B002229,549.74,2026-05-30 23:52:38,0
T0000500,C01661,D00435,M0083,B002037,642.58,2026-05-06 06:18:16,0
T0000501,C01885,D01480,M0054,B002116,179.68,2026-03-05 14:50:01,0
T0000502,C01447,D01145,M0022,B001069,115.21,2025-07-12 07:52:34,1
T0000503,C01132,D00495,M0022,B001440,55.56,2025-09-28 03:22:00,1
T0000504,C01856,D00619,M0056,B001205,252.14,2025-12-01 19:21:23,0
T0000505,C00171,D00663,M0047,B001938,173.15,2026-02-20 11:01:24,0
T0000506,C01151,D00299,M0046,B000751,26.62,2025-08-20 01:01:00,0
T0000507,C01994,D00136,M0070,B001224,362.75,2025-07-23 16:26:08,0
T0000508,C01664,D00289,M0087,B002339,259.35,2025-07-05 00:58:57,0
T0000509,C01496,D00053,M0016,B002551,448.76,2025-08-10 03:00:48,0
T0000510,C00384,D00779,M0099,B000319,194.04,2026-01-23 13:23:16,0
T0000511,C00522,D01474,M0027,B001215,142.56,2025-12-09 12:09:52,0
T0000512,C01717,D00373,M0087,B001073,81.26,2026-03-13 10:02:11,0
T0000513,C01397,D00800,M0042,B001872,404.85,2026-04-16 22:01:17,1
T0000514,C00615,D00515,M0035,B002541,301.56,2025-09-19 00:01:08,0
T0000515,C01737,D00104,M0053,B000581,6.94,2026-03-21 01:21:39,0
T0000516,C00941,D01126,M0015,B001029,4.01,2025-11-29 07:10:07,0
T0000517,C01027,D00832,M0053,B000319,70.85,2026-04-18 22:21:45,0
T0000518,C01108,D00135,M0006,B002928,249.55,2025-07-14 02:39:19,0
T0000519,C00059,D01414,M0052,B002331,654.64,2025-07-19 20:44:16,0
T0000520,C00785,D00470,M0083,B000021,24.45,2026-04-12 12:21:50,1
T0000521,C01884,D01257,M0017,B001762,135.26,2026-01-18 14:55:18,0
T0000522,C00445,D00281,M0024,B001017,71.92,2026-04-17 00:20:01,0
T0000523,C00289,D01007,M0034,B000416,525.56,2025-12-19 17:28:29,0
T0000524,C01991,D00537,M0081,B001645,276.89,2025-07-15 01:43:01,0
T0000525,C00223,D00254,M0034,B000095,273.33,2026-02-08 13:39:19,0
T0000526,C01666,D00742,M0025,B000434,94.86,2026-02-19 14:59:32,1
T0000527,C01166,D00501,M0089,B001426,80.38,2026-04-27 06:31:37,0
T0000528,C00642,D00397,M0092,B001596,47.91,2025-12-23 05:08:16,0
T0000529,C01257,D00007,M0042,B001242,8.7,2025-08-09 15:28:56,0
T0000530,C00054,D00312,M0062,B002095,300.06,2025-12-27 07:47:32,0
T0000531,C00760,D00986,M0025,B002988,251.42,2025-07-07 04:05:29,0
T0000532,C01458,D00684,M0052,B000805,1225.87,2025-06-08 20:34:14,0
T0000533,C00208,D01073,M0047,B000727,854.23,2026-03-03 21:41:47,0
T0000534,C01928,D00926,M0003,B002457,121.6,2025-08-02 04:36:34,0
T0000535,C00849,D01307,M0061,B000527,219.79,2025-08-13 21:46:32,0
T0000536,C00147,D00642,M0013,B002370,434.43,2025-10-15 10:46:39,1
T0000537,C01346,D01099,M0070,B001730,284.22,2025-07-24 21:03:47,0
T0000538,C01959,D00097,M0068,B001577,42.62,2025-07-13 12:12:14,0
T0000539,C00957,D00628,M0013,B000106,89.82,2025-10-14 18:57:00,0
T0000540,C00292,D01263,M0005,B001983,20.74,2026-06-01 23:00:26,0
T0000541,C00689,D00202,M0043,B002218,462.03,2025-09-25 23:53:30,0
T0000542,C00156,D00306,M0074,B001031,139.78,2025-10-26 21:06:06,0
T0000543,C00925,D00325,M0064,B001895,38.94,2025-08-28 10:21:03,0
T0000544,C00416,D01436,M0033,B000014,167.07,2025-11-27 10:12:22,0
T0000545,C01853,D00821,M0100,B000794,144.4,2026-04-12 13:48:53,0
T0000546,C01421,D00361,M0040,B002643,66.51,2025-11-29 12:17:48,0
T0000547,C01302,D01376,M0099,B000033,18.08,2026-05-23 20:10:09,0
T0000548,C00274,D00794,M0090,B000058,167.02,2026-05-16 14:50:07,1
T0000549,C01784,D01041,M0089,B001537,110.19,2026-04-06 10:54:52,0
T0000550,C00390,D00778,M0079,B001991,221.97,2025-09-29 03:08:02,0
T0000551,C00470,D01443,M0037,B000382,110.15,2025-11-01 19:28:01,1
T0000552,C00897,D00861,M0063,B001290,286.77,2025-09-24 13:02:43,0
T0000553,C00450,D00795,M0033,B000347,120.41,2025-06-21 03:43:29,0
T0000554,C00224,D00669,M0025,B000287,123.47,2025-11-20 13:36:16,0
T0000555,C01771,D01108,M0094,B000927,313.91,2026-02-02 06:52:59,0
T0000556,C01191,D00892,M0061,B000631,77.5,2025-12-24 20:23:51,0
T0000557,C01660,D00629,M0007,B000468,21.58,2026-01-22 07:26:36,0
T0000558,C00468,D00887,M0006,B000837,4.38,2026-04-29 14:05:22,0
T0000559,C01575,D01170,M0016,B002133,211.06,2025-07-18 09:46:11,0
T0000560,C01753,D00407,M0051,B000862,145.26,2025-06-26 14:09:41,0
T0000561,C01158,D00946,M0100,B001077,182.65,2026-04-09 15:43:40,0
T0000562,C00373,D00703,M0086,B002908,35.92,2025-06-21 07:37:17,1
T0000563,C01915,D00060,M0071,B001311,21.99,2025-09-19 09:49:23,0
T0000564,C01940,D00262,M0065,B000540,2.2,2025-06-09 20:22:08,0
T0000565,C00414,D01399,M0029,B000593,64.75,2025-08-31 15:37:17,1
T0000566,C00424,D00572,M0090,B001523,133.71,2025-06-12 17:40:19,0
T0000567,C00086,D00692,M0003,B002107,74.7,2025-12-18 20:56:31,0
T0000568,C01017,D01433,M0018,B000795,86.3,2025-09-08 05:07:04,1
T0000569,C01032,D01435,M0018,B001124,351.76,2026-04-05 13:32:06,0
T0000570,C01175,D00588,M0088,B002519,64.22,2026-04-29 19:07:39,0
T0000571,C00299,D01323,M0093,B001572,108.23,2026-02-03 04:33:59,0
T0000572,C00496,D01481,M0020,B000163,229.63,2026-03-23 02:23:16,0
T0000573,C00969,D00474,M0069,B002990,75.76,2025-12-09 18:09:38,0
T0000574,C01898,D00016,M0096,B001482,145.96,2025-11-18 00:52:35,0
T0000575,C00196,D00948,M0053,B000227,297.47,2025-06-14 05:08:15,0
T0000576,C01242,D00457,M0014,B000647,447.93,2026-04-16 09:36:35,0
T0000577,C00073,D00807,M0043,B001630,23.86,2026-03-31 18:33:55,0
T0000578,C00784,D01336,M0079,B002268,391.75,2025-09-04 20:10:12,0
T0000579,C00909,D01335,M0017,B000298,101.63,2025-11-10 09:51:55,0
T0000580,C01245,D00836,M0009,B002805,44.81,2026-05-07 10:26:42,0
T0000581,C00018,D00817,M0086,B000871,92.19,2026-03-22 05:54:26,0
T0000582,C00665,D00311,M0041,B001848,587.05,2026-05-09 11:31:58,0
T0000583,C01411,D00817,M0065,B001456,101.77,2026-05-12 01:54:32,1
T0000584,C00663,D00273,M0077,B002121,59.79,2026-04-05 10:54:12,0
T0000585,C01054,D01362,M0075,B000207,150.52,2025-12-09 06:24:41,0
T0000586,C01607,D00050,M0078,B002164,41.19,2025-09-20 00:47:49,0
T0000587,C01185,D00189,M0039,B002232,11.83,2025-10-18 19:42:15,0
T0000588,C01572,D01252,M0050,B001621,20.7,2025-07-20 20:59:51,1
T0000589,C01188,D01098,M0007,B001499,20.55,2025-12-02 01:14:57,0
T0000590,C00708,D00169,M0080,B002318,24.71,2026-01-26 09:27:18,0
T0000591,C00038,D00843,M0025,B002036,22.42,2026-06-02 19:01:11,0
T0000592,C00105,D00134,M0075,B000082,153.61,2025-08-05 05:28:12,0
T0000593,C00452,D00300,M0060,B001587,30.11,2026-04-15 05:45:36,0
T0000594,C00920,D00299,M0018,B002312,63.62,2025-09-23 22:24:15,0
T0000595,C00724,D00597,M0019,B000415,340.65,2025-07-06 13:27:36,0
T0000596,C01919,D00858,M0019,B000426,96.36,2026-03-18 19:26:35,0
T0000597,C00766,D00856,M0067,B000574,165.19,2025-09-15 05:57:39,0
T0000598,C01551,D00908,M0098,B002827,28.37,2025-10-03 21:32:31,1
T0000599,C00162,D00307,M0013,B001128,32.03,2026-05-26 09:43:01,0
T0000600,C00264,D00545,M0098,B000362,6.26,2026-01-08 21:52:07,0
T0000601,C01711,D00164,M0066,B001113,27.76,2026-04-10 05:56:08,0
T0000602,C01542,D01267,M0053,B000005,48.98,2025-11-05 05:52:30,0
T0000603,C01430,D01180,M0069,B002501,29.22,2025-12-16 23:25:55,1
T0000604,C00192,D01154,M0063,B001011,13.93,2025-07-06 22:58:06,0
T0000605,C01390,D01134,M0080,B002006,19.28,2025-09-10 10:14:14,0
T0000606,C01299,D00333,M0082,B000391,92.64,2025-11-01 20:45:49,0
T0000607,C01946,D00156,M0023,B000365,34.66,2026-04-19 10:33:31,0
T0000608,C00117,D00793,M0087,B000476,67.95,2026-03-29 09:14:04,0
T0000609,C01616,D00298,M0014,B002822,105.0,2025-10-18 00:30:07,0
T0000610,C00325,D01145,M0091,B001403,175.87,2025-10-26 11:56:07,0
T0000611,C01311,D01382,M0009,B001272,6.02,2025-06-09 09:06:28,0
T0000612,C00561,D01322,M0077,B000134,240.97,2026-03-30 12:37:03,0
T0000613,C00033,D01422,M0056,B000654,148.29,2025-11-01 18:26:29,0
T0000614,C01099,D01083,M0038,B001797,12.79,2025-11-21 10:24:00,0
T0000615,C00818,D01047,M0026,B002055,310.22,2025-07-22 02:09:23,0
T0000616,C00784,D00615,M0037,B000618,380.5,2025-07-06 22:17:32,1
T0000617,C01071,D00360,M0075,B001453,9.45,2026-04-18 16:07:51,0
T0000618,C01841,D01277,M0005,B001934,48.63,2025-08-25 16:44:17,0
T0000619,C00138,D00124,M0008,B002111,246.14,2026-03-13 14:19:57,0
T0000620,C01606,D01202,M0030,B001952,206.9,2025-07-15 02:55:32,0
T0000621,C01823,D01476,M0100,B001598,30.6,2025-11-02 13:23:45,0
T0000622,C00474,D00670,M0036,B002826,35.23,2026-01-19 12:47:26,0
T0000623,C00323,D00004,M0094,B002082,69.42,2026-02-07 09:18:53,0
T0000624,C00360,D00386,M0080,B001085,99.4,2025-12-27 08:04:10,0
T0000625,C00842,D00646,M0092,B002960,144.45,2026-05-15 01:52:24,0
T0000626,C01376,D00671,M0020,B002010,69.05,2026-05-25 16:55:18,0
T0000627,C00511,D01220,M0022,B002423,93.13,2026-04-07 20:25:26,0
T0000628,C01238,D00044,M0040,B001012,206.43,2026-01-31 10:10:29,0
T0000629,C01942,D01184,M0088,B000295,5.61,2025-11-05 18:09:59,0
T0000630,C01259,D00292,M0020,B001465,43.64,2026-02-21 13:17:56,0
T0000631,C01867,D01120,M0047,B001520,187.42,2025-08-09 21:42:50,1
T0000632,C01478,D01240,M0049,B002730,338.37,2025-10-15 12:49:30,0
T0000633,C00171,D00663,M0029,B000389,107.52,2025-06-18 22:38:03,0
T0000634,C01288,D01328,M0044,B000290,113.93,2026-05-01 13:28:06,0
T0000635,C01148,D00932,M0077,B001606,17.0,2025-09-30 22:10:34,0
T0000636,C00907,D00273,M0039,B000195,88.97,2025-11-06 10:55:22,0
T0000637,C00120,D01447,M0089,B000445,114.09,2026-01-03 01:03:12,0
T0000638,C01388,D00267,M0051,B000635,41.65,2025-07-15 14:44:29,0
T0000639,C00113,D00409,M0093,B001009,47.05,2026-03-14 20:25:37,1
T0000640,C00056,D01091,M0050,B001897,71.05,2025-09-09 03:57:11,0
T0000641,C01991,D00536,M0028,B001463,3.04,2025-08-16 14:47:45,0
T0000642,C00147,D00642,M0027,B001969,58.31,2025-09-02 15:02:06,0
T0000643,C00947,D01162,M0078,B001556,35.63,2025-06-20 13:22:29,0
T0000644,C01602,D00137,M0024,B002982,59.51,2026-04-17 10:28:48,0
T0000645,C00625,D01210,M0040,B000692,19.13,2026-01-14 09:22:31,0
T0000646,C01603,D00431,M0082,B002207,331.81,2026-01-14 15:05:00,0
T0000647,C00845,D01150,M0014,B002068,135.06,2026-05-24 07:58:39,0
T0000648,C00327,D00746,M0071,B002389,170.49,2026-06-01 08:24:07,0
T0000649,C00946,D00827,M0085,B002459,233.51,2025-09-25 07:26:13,0
T0000650,C01703,D01214,M0053,B002839,103.51,2026-02-22 20:29:02,0
T0000651,C01448,D01250,M0012,B001877,13.64,2026-03-22 04:43:40,0
T0000652,C01482,D01143,M0061,B000151,115.54,2026-02-06 14:23:56,0
T0000653,C01707,D01042,M0065,B002135,132.59,2026-04-12 00:26:16,0
T0000654,C01969,D00498,M0021,B000124,205.23,2026-01-29 05:23:52,0
T0000655,C00566,D00913,M0051,B000370,84.76,2025-11-13 17:07:12,0
T0000656,C01261,D00062,M0069,B002862,20.47,2025-10-15 18:21:24,0
T0000657,C01514,D01306,M0004,B000285,50.06,2025-08-01 19:31:30,0
T0000658,C00689,D00202,M0094,B000528,67.67,2026-04-24 04:33:20,0
T0000659,C00991,D00875,M0062,B001227,155.73,2026-01-11 03:46:36,0
T0000660,C00016,D00927,M0018,B002381,126.87,2026-01-18 03:19:35,0
T0000661,C01883,D00227,M0025,B000619,66.03,2025-09-06 06:50:43,0
T0000662,C00779,D00037,M0099,B000125,645.93,2026-05-23 18:11:10,0
T0000663,C00500,D00273,M0070,B000854,139.62,2025-12-03 16:52:56,0
T0000664,C01215,D01083,M0026,B002825,40.62,2025-09-21 06:23:44,0
T0000665,C00672,D00164,M0009,B001497,16.1,2025-12-09 22:55:04,0
T0000666,C00334,D00958,M0073,B001276,24.88,2025-08-16 00:44:06,0
T0000667,C01664,D00289,M0078,B002259,42.35,2025-07-05 16:57:22,0
T0000668,C01901,D00612,M0006,B000197,26.27,2025-07-22 12:06:41,0
T0000669,C00118,D00395,M0003,B000360,30.97,2026-01-20 17:03:47,0
T0000670,C01501,D00476,M0072,B001669,50.34,2026-02-05 14:48:19,1
T0000671,C01052,D00566,M0034,B002330,28.56,2026-05-12 00:37:26,0
T0000672,C00433,D00914,M0032,B002157,340.61,2026-05-22 08:26:47,0
T0000673,C00334,D00823,M0015,B002004,12.55,2025-10-10 21:20:14,1
T0000674,C00220,D00929,M0086,B001600,111.51,2025-09-27 09:11:42,0
T0000675,C01676,D00535,M0090,B002208,79.25,2025-09-26 00:02:48,0
T0000676,C00373,D00795,M0065,B000384,605.8,2026-05-31 17:55:21,0
T0000677,C01242,D00457,M0076,B001780,17.82,2025-08-07 12:09:40,0
T0000678,C01356,D00047,M0098,B001976,76.09,2026-01-20 04:47:37,0
T0000679,C01915,D00871,M0090,B002768,523.36,2026-01-21 14:38:56,0
T0000680,C00386,D00973,M0072,B000283,300.94,2026-04-14 06:52:33,0
T0000681,C00452,D00300,M0099,B001592,254.8,2025-11-07 20:24:24,0
T0000682,C00626,D00812,M0037,B001159,44.74,2025-07-18 16:18:03,0
T0000683,C00469,D00064,M0060,B002634,28.11,2026-01-19 09:28:48,0
T0000684,C01121,D00727,M0009,B001621,165.68,2026-03-06 17:58:59,0
T0000685,C00224,D00669,M0010,B001635,397.56,2025-07-23 20:53:12,0
T0000686,C01831,D00498,M0040,B002443,122.05,2026-03-15 15:11:11,0
T0000687,C01376,D00285,M0055,B002095,127.16,2025-12-18 14:34:03,0
